Song Title,Lyrics
Rock the Bells,"[Produced by Khrysis] <br> [Intro] <br> Here comes a change and another change <br> And another change and another wave of change <br> Like a heartbeat coming from another world <br> [Verse 1: Rapsody] <br> I burn, bush on Sinai <br> None higher than I <br> Roll up, like that good kush that they've been smokin' since 5 <br> Pull out like 2 9's and I aim it dead at they eyes <br> And tell them lyrically motherf**er you have met your demise <br> Jedi, the black chapter <br> Like the bone in they thigh been hip to the game n***as lame <br> I am July working my fire <br> Know to f**ing light up the sky <br> UFO with the flow, I'm like that alien guy <br> ET, high power, I three, I see <br> With it, lyrically n***as never touching us sick <br> A cell, hard to pa** me, I'm too cold they ain't well <br> I gel, with black hippie Monáe Janelle <br> A droid, roid, hemmed in they pit, n***as smell <br> The sh** coming through, silver-back monkey at zoo <br> Bananas, I've been really forreally like a milli leroux <br> East side, now show respect cause the west coming through <br> It's like lyrically Big and Pac, man if they friendship was cool <br> Motherf**ing jams we making until the skies turn blue <br> My view is by Badu sitting at window seats <br> Lookin' down, word to Nate Dogg, and all dog pounds they he peep <br> We high, touching the sky now and the rest of 'em sheep <br> I'm that ba-ba black one now standing out in the heap <br> Buh-baa, but brag, I part rappers, fingers on Chad <br> From the rad and so-so's I top, most n***as that lag <br> Behind, never they catch up like the britches they sag  <br>  <br>  <br>  <br> Close to fallin' off, I'm in front I'm the jag on the jag <br> Catch up, catch us, good luck like clover n***as now gag <br> Throw up your 3 for K-dot, now wave 'em repping the flag <br> Jamla, camera, I snap like ginger cookies, a monster with stanzas <br> Stand us, they can't Walker Texas, I'm rangers at ranches <br> Out of their ranges <br> Kickin sh** up now these n***as can't stand up <br> Sit down I'm too f**in' profound, I'm rap Diddy to strangers, I'm gone <br> [Verse 2: Kendrick Lamar] <br> Look into the new vision in mind <br> Kendrick divine intervention, I drop a j**el and the diamonds glisten <br> Don't chime in my business you'll run into atomic collision <br> You knew my colonic was different <br> I'm sh**ting on sh** that was shifting your image <br> I rhyme like a chemist <br> I rhyme like the Guinness book of records was records I written <br> I rhyme and you mimic the rhyme that I didn't like when I did it <br> You bit it <br> Your bite is so big you need bridges at night, and 9th can admit it <br> The pint that Hennessy spiked this minute a mic and a menace <br> And time is dependent on what you pretending to be <br> Your grind is diminished by me and mine is the menace the preach <br> I'm findin my soul on this beat definin' my flow <br> And you know I fold any foe at defeat its 4 in the morning <br> Formin a George Foreman that's a grill when I speak and I'm on it <br> Till the mill in the jeep then living orders <br> I feel like feets of the fortune of gorgeous of b**hes I see when recordin sheesh"
Rolling Stone,"[Intro] <br> Drugs and girls <br> [Verse 1: Ab-Soul] <br> Show me some love, my love <br> Last time I checked, you loved my love <br> Place nothing above my love <br> If you leave come back, like above your bu*t <br> No ifs, ands or buts <br> You're sufficient, but I still wanna fill you up <br> (When loves runs high) <br> Just when you thought enough was enough <br> I'm a kid in a museum and I just wanna touch <br> Every part of your body, tie you up and get naughty <br> [Bridge: Kendrick Lamar] <br> Hold me up in this party, Hiii Power, money showers <br> All the ladies wanna kick it with Mr. Miyagi <br> Pull up, pull up, bring it back, come rewind <br> I wanna touch up and down your spine <br> (When loves runs high) <br> A perfect 10 living on cloud 9 <br> [Hook: Kendrick Lamar] <br> I like to drink all the time, f** all the time <br> Anything that can get me outta my mind <br> I'm a rolling stone that needs another home, especially <br> (When loves runs high) <br> [Verse 2: Schoolboy Q] <br> Uh, faded off life <br> See the dopeman, time to get right <br> Open up a bud light <br> Don Julio, coronas, comas <br> Bad b**hes, bad b**hes, call up bad b**hes  <br>  <br>  <br>  <br> Bring your friend to be a witness <br> (When loves runs high) <br> Whatever that mean <br> Need a shot, you the vaccine <br> You pumping through my veins <br> I'm a crack fiend, you're the crack <br> Drive your a** all night, meet the chauffeur <br> [Bridge: Jay Rock] <br> Bend you over in a rover, it's over <br> Never sober my cup runneth over <br> (When loves runs high) <br> Better know, girl, you f**ing with a soldier <br> [Hook] <br> [Verse 3: Jay Rock] <br> Blunts and broads <br> Drinking on liquor thats hard, oh my God <br> Baby tryna grab my draws <br> They call me dozer, I knock down walls <br> Jose, yeah, that's my homie <br> Hear how ya call earl in the hallway <br> (When loves runs high) <br> I gotta come down just to party <br> I'm turnt up, maxed out <br> Willie Manchester, blow your back out <br> Baby girl my advice, better back out <br> Got that dope stick, I'm the crack house <br> [Bridge: Ab-Soul] <br> Listen ma, I got a role you can act out <br> And then like prince pant's get your a** out <br> I don't need a princess, I need a mistress <br> Whose sticking dick in a damsel in distress <br> [Hook]"
Ronal Reagan Era,"We're far from good <br> Not good from far <br> 90 miles per hour down Compton Boulevard <br> With the top down, screaming we don't give a f** <br> Drink my 40 ounce of freedom while I roll my blunt <br> Cause the kids just aint alright <br> Oh sh** n***a <br> Somethin' bout to happen <br> n***a this sh**, n***a this sound like 30 keys under the compton court building <br> Hope the dogs don't smell it <br> Welcome to vigilante <br> 802s so don't you ask me <br> I'm hungry my body's antsy <br> I'll rip through your f**ing pantry <br> Peeling off like a? examine my orchestra <br> Granny said when I'm old enough <br> I'll be sure to be all I can be <br> You n***as Marcus Camby, washed up <br> p**y fix ya panties <br> I'm Mr. Marcus, you gettin' f**ed, ugh <br> You ain't heard nothing harder since Daddy Kane <br> Take it vain, Vicodins couldn't ease the pain <br> Lightening bolts hit ya body, you thought it rained <br> Not a cloud in sight, just the sh** that I write strong enough <br> To stand in front of a traveling freight train <br> Are you trained, to go against Dracula <br> Dragging the record industry by my fangs <br> AK clips, money clips and gold chains <br> You walk around with a P90 like it's the 90's <br> Bullet to your temple your h*mocide'll remind me <br> Them Compton crip n***as aint nothing to f** with <br> Bompton Piru's aint nothing to f** with <br> Compton es?'s aint nothin' to f** with <br> But they f** with me and b**h I love it <br> Whoopty whoop, woopty woop woop <br> Whoopty whoop, woopty woop woopty woop woop <br> (California dungeons) <br> Whoopty whoop, woopty woop woop <br> Whoopty whoop, woopty woop woopty woop woop <br> (California dungeons) <br> Lets hit the county building gotta catch my check  <br>  <br>  <br>  <br> Spend it all to a 40 ounce to the neck <br> And in retrospect I remember December being the hottest <br> Squad cars, neighborhood wars and stolen monsters <br> I tell you mothaf**ers that life is full of hydraulics <br> Up and down, get 64 better know how to drive it <br> I'm driving on E with no license or registration <br> Heart racin' racing past johnny because he's racist <br> 1987, the children of Ronald Reagan raped the leaves off your front porch <br> With a machine blow torch <br> He blowing on sess, hoping to ease the stress <br> He copping some blow hoping that it can stretch <br> New born ma**acre, hoppin' out the pa**enger <br> With calendars cause your date coming <br> Run 'em down them he gun em down <br> I'm hoping that you fast enough <br> Even the legs of Michael Johnson don't mean nothin' because <br> Them Compton crip n***as aint nothing to f** with <br> Bompton Piru's aint nothing to f** with <br> Compton es?'s aint nothin' to f** with <br> But they f** with me and b**h I love it <br> Whoopty whoop, woopty woop woop <br> Whoopty whoop, woopty woop woopty woop woop <br> (California dungeons) <br> Whoopty whoop, woopty woop woop <br> Whoopty whoop, woopty woop woopty woop woop <br> (California dungeons) <br> Can't detour when you at war with your city <br> Why run for? <br> Just ride with me, just die with me <br> That gun store, right there <br> When you fight, don't fight fair <br> Cause you'll never win <br> Can't detour when you at war with your city <br> Why run for? <br> Just ride with me, just die with me <br> That gun store, right there <br> When you fight, don't fight fair <br> Cause you'll never win <br> Yeah yeah yeah <br> Woah woah wo-wo-wo-woah <br> Woah woah wo-wo-wo-woah"
Ronald Reagan Era,"[Intro: Ash Riser] <br> We're far from good, not good from far <br> 90 miles per hour down Compton Boulevard <br> With the top down, screaming, ""We don't give a f**!"" <br> Drink my 40 ounce of freedom while I roll a blunt <br> Cause the kids just ain't alright <br> [Interlude: Ab-Soul] <br> Oh, sh** n***a, somethin' 'bout to happen, n***a, this sh**.. <br> n***a this sound like 30 ki's under the Compton court buildi'g <br> Hope the dogs don't smell it <br> [Verse 1] <br> Welcome to vigilante, 80's so don't you ask me <br> I'm hungry, my body's antsy, I rip through your f**in' pantry <br> Peelin' off like a Xanny, examine my orchestra <br> Granny said when I'm old enough, I'll be sure to be all I can be <br> You n***as Marcus Camby, washed up <br> p**y, fix your panties, I'm Mr. Marcus, you getting f**ed, uh <br> You ain't heard nothin' harder since Daddy Kane <br> Take it in vain, Vicodins couldn't ease the pain <br> Lightnin' bolts hit your body, you thought it rained <br> Not a cloud in sight, just the sh** that I write <br> Strong enough to stand in front of a travellin' freight train, are you trained? <br> To go against Dracula draggin' the record industry by my fangs <br> AK clips, money clips and gold chains <br> You walk around with a P90 like it's the 90's <br> Bullet to your temple, your homicide'll remind me that <br> [Hook] <br> Compton Crip n***as ain't nothin' to f** with <br> Bompton Pirus ain't nothin' to f** with <br> Compton Ã©ses ain't nothin' to f** with <br> But they f** with me, and b**h I love it <br> Woop de woop, woop de woop-woop, woop de woop  <br>  <br>  <br>  <br> Woop de woop, woop de woop-woop (California Dungeons) <br> Woop de woop, woop de woop-woop, woop de woop <br> Woop de woop, woop de woop-woop (California Dungeons) <br> [Verse 2] <br> Let's hit the county buildin', gotta cash my check <br> Spend it all on a 40-ounce to the neck and <br> In retrospect I remember December being the hottest <br> Squad cars, neighborhood wars and stolen Mazdas <br> I tell you mothaf**as that life is full of hydraulics <br> Up and down, get a 64, better know how to drive it <br> I'm drivin' on E with no license or registration <br> Heart racin', racin' past Johnny because he's racist <br> 1987, the children of Ronald Reagan raked the leaves off <br> Your front porch with a machine blowtorch (I'm really out here, my n***a) <br> He blowin' on stress, hopin' to ease the stress (Like, really out here) <br> He copping some blow, hopin' that it can stretch <br> Newborn ma**acre, hopping out the pa**enger <br> With calendars, cause your date's comin' <br> Run him down and then he gun him down, I'm hopin' that you fast enough <br> Even the legs of Michael Johnson don't mean nothin', because <br> [Hook] <br> [Bridge] <br> Can't detour when you're at war with your city, why run for? <br> Just ride with me, just die with me, that gun store, right there <br> When you fight, don't fight fair cause you'll never win, yeah <br> [Outro: Ab-Soul] <br> Right, I had the yapper, and I tore they a** up <br> We really out here, my n***a, you n***as don't understand, my n***a <br> I'm off of pill and Remy Red, my n***a, trippin', my n***a"
Ronald Reagan Era (His Evils),"[Ashtro Bot] <br> We're far from good, not good from far <br> Ninety miles per hour down Compton Boulevard <br> with the top down screaming we don't give a f** <br> Drink my forty ounce of freedom while I roll my blunt <br> cause the kids just ain't alright <br> [Interlude] <br> Oh sh** n***a, something bout to happen <br> n***a, this sh**, n***a, this sound like thirty ki's under the Compton court building <br> Hope the dogs don't smell it <br> [Kendrick Lamar] <br> Welcome to vigilante, eighties so don't you ask me <br> I'm hungry, my body's antsy, I rip through your f**ing pantry <br> Peeling off like a Xanny, examine my orchestra <br> Granny said when I'm old enough, I'll be sure to be all I can be <br> You n***as Marcus Camby, washed up <br> p**y fix your panties, I'm Mr. Marcus, you getting f**ed, uh <br> You ain't heard nothing harder since Daddy Kane <br> Take it in vain, Vicodins couldn't ease the pain <br> Lightning bolts hit your body, you thought it rained <br> Not a cloud in sight, just the sh** that I write <br> Strong enough to stand in front of a traveling freight train <br> Are you trained, to go against Dracula? <br> Dragging the record industry by my fangs <br> AK clips, money clips and gold chains <br> You walk around with a P-90 like it's the 90s <br> Bullet to your temple, you're homicidal, remind me, that <br> [Chorus: Kendrick Lamar (RZA)] <br> Compton Crip n***as ain't nothing to f** with <br> Bompton Pirus ain't nothing to f** with <br> Compton eses ain't nothing to f** with <br> But they f** with me, and b**h I love it <br> Woop-de-woop, woop-de-woop-woop, woop-de-woop <br> Woop-de-woop, woop-de-woop-woop (California dungeons) <br> Woop-de-woop, woop-de-woop-woop, woop-de-woop <br> Woop-de-woop, woop-de-woop-woop (California dungeons)  <br>  <br>  <br>  <br> [Kendrick Lamar] <br> Let's hit the county building, gotta cash my check <br> Spend it all on a forty-ounce to the neck <br> And in retrospect I remember December being the hottest <br> Squad cars, neighborhood wars and stolen Mazdas <br> I tell you motherf**ers that life is full of hydraulics <br> Up and down, get a six-four, better know how to drive it <br> I'm driving on E with no license or registration <br> Heart racing, racing past Johnny because he's racist <br> 1987, the children on Ronald Reagan <br> raked the leaves off your front porch with a machine blowtorch <br> (I'm really out here n***a) You blowing on stress hoping to ease the stress <br> (Like, really out here) He copping some blow, hoping that he can stretch <br> Newborn ma**acre, hopping out the pa**enger <br> with calendars, cause your day coming <br> Run him down and then he gun him down, I'm hoping that you fast enough <br> Even the legs of Michael Johnson don't mean nothing, because <br> [Chorus] <br> [Kendrick Lamar] <br> Can't detour when you at war with your city, why run for it? <br> Just ride with me, just die with me, that gun store right there <br> When you fight don't fight fair, cause you'll never win <br> (Right, I had the chopper and I tore they a** up) <br> Can't detour when you at war with your city, why run for it? <br> Just ride with me, just die with me, that gun store right there <br> When you fight don't fight fair, cause you'll never win, yeah, yeah, yeah <br> Whoa, whoa, whoa-whoa-whoa-whoa <br> Whoa, whoa, whoa-whoa-whoa-whoa <br> Whoa, whoa, whoa-whoa-whoa-whoa <br> Whoa, whoa, whoa-whoa-whoa-whoa <br> [Outro] <br> We really out here my n***a, you n***as don't understand my n***a <br> I'm off of pill and Remy Red my n***a, tripping my n***a"
Rossi Wine (Free My Mind),"[Intro] <br> Uh...... Yeah..... <br> [Hook: Kendrick Lamar] <br> Sippin on that Rossi Wine <br> Puffin turtle feelin fine <br> Its just me, myself and I <br> All I need to free my mind <br> n***a, n***a (Im Out'chea) n***a, n***a, n***a (Im Out'chea) <br> [Hook: Droop-E] <br> Puffin turtle feelin fine <br> Sippin Carlo Rossi Wine <br> Its just me, myself and I <br> All I need to free my mind <br> n***a, n***a (Im Out'chea) n***a, n***a, n***a (Im Out'chea) <br> [Verse 1: Droop-E] <br> Yeah, Uh, don't worry bout whats in my cup <br> Sippin on that purple stuff and I ain't talkin syrup bruh <br> Carlo Rossi wine, Burgundy, ask about Droop-E <br> I guarantee your b**hes heard about me with the urgency <br> She just wanna' s** success, smoke turtle <br> We call it turtle cause' its green and it makes you move slow <br> Donatello, green or purple ain't no s**as' in my circle <br> Money on my mental, heavy on my grizzle  <br>  <br>  <br>  <br> This ain't a movie, they'll rob you for your Dinero <br> [Hook] <br> [Verse 2: Kendrick Lamar] <br> In the middle of the Warzone I be on <br> Sippin on a big bottle of that burgundy <br> Mutha'f** yo styrofoam <br> Big barrel, baritone <br> And It sound like Barry White <br> And it boom like an eight-o-eight <br> Turn yo' a** to a parasite <br> On the freeway I rock to the snare <br> Don't get me out my loop my n***a <br> A bad b**h I ride with a pair <br> Like the fruit my n***a <br> The paparazzi gone shoot my n***a <br> But I don't pay em' no attention, Im a put em' in detention <br> Head of the cla**, head in the e-cla** with the tint missin' <br> You said, I know that you said <br> More company? I probably don't need it <br> [Hook] <br> [Outro: E-40 (Repeat x2)] <br> Top of the line wine, Carlos Rossi <br> Cause I'm on some of that <br> Top of the line wine, Carlos Rossi"
Sacrilegious,"[Verse 1] <br> Gloomy on sunny days, shadows no house or trees <br> Prayers not close to me as I bow down and take a knee <br> Hell goes far as the eye can see, hoodies and weaponry <br> Naïve to being free, locked up, we chasing keys <br> How ya eyes investigate us, while we look up to entertainers <br> Ball players, pistol bangers, big brothers, uncles, uncles <br> Betrayed by a lot of homies, all my friendships stay on shuffle <br> Huddles, steady find a plan, spread evil beyond the land <br> As I clench down upon this trigger, the burn f**ing burn <br> Every step to getting deeper, survival my main concern <br> Marinating in Satan's sweat, take a sip of this holy water <br> Hoping God still keep me blessed, with a dark shield for my armor <br> [Hook: Kendrick Lamar (ScHoolboy Q)] <br> Wooooooaaaaaaaooooooh, woooooooooooaaaaaaaaaoooh <br> Wooooooaaaaaaaooooooh, woooooooooooaaaaaaaaaoooh <br> (Need him in my life, put him in my life, bring him in my life) <br> Wooooooaaaaaaaooooooh, woooooooooooaaaaaaaaaoooh <br> Wooooooaaaaaaaooooooh, woooooooooooaaaaaaaaaoooh <br> (Need him in my life, put him in my life, bring him in my life)  <br>  <br>  <br>  <br> [Verse 2] <br> Promises man I promised, none of them goals accomplished <br> Promises man I promised to be loyal and honest <br> Promises man I promised, lied on separate occasions <br> Promises man I promised, my promises is aging <br> Hennessy what my system like, feeling like Superman <br> I might crip tonight, I bring loss to life <br> A gruesome site, look who done got involved <br> It's no different from wars, it's k** or be called upon <br> Feeling teary eyed, thinking I've gone too far <br> Ask God for forgiveness, sh** I doubt he heard me at all <br> They say clean your hands before you eat, rinse your sins with prayer <br> But I've done did some things I don't think I could ever wash away <br> [Hook: Kendrick Lamar (ScHoolboy Q)] <br> Wooooooaaaaaaaooooooh, woooooooooooaaaaaaaaaoooh <br> Wooooooaaaaaaaooooooh, woooooooooooaaaaaaaaaoooh <br> (Need him in my life, put him in my life, bring him in my life) <br> Wooooooaaaaaaaooooooh, woooooooooooaaaaaaaaaoooh <br> Wooooooaaaaaaaooooooh, woooooooooooaaaaaaaaaoooh <br> (Need him in my life, put him in my life, bring him in my life)"
Said it like i said it,People hear this track and they all be livid <br> Like they all up in hell's kitchen <br> And the devil has risen <br> And these haters compare me to mattyb <br> I say it like I say it i ain't no Mattyb <br> I can actually put it down I'm a real MC <br> Who's that girl who is she <br> Whos the hottest rapper in the club yeah thats me <br> Did you wake up like that are you queen b <br> Like Luda I gotta know what what's your fantasy <br> The girl don't do no law abiding <br> Her boyfriend over age call that tyga and kylie <br> He wanted the chick when she was 17 <br> He always on that j cole wet dreamz <br> Ima make these haters go silent <br> Whenever I succeed <br> They four five seconds from wildin <br> This chick she the finest <br> Let's hang late don't give a damn what the time is <br> She the queen your highness <br> Ima say it how i find it <br> Chorus: I said it like I said it 3x <br> Amac here yall ought to get ready <br> Ya I said it like I said it <br> Did it all on one tape no need for edits <br> Down is the only direction they want me heading <br> I'm Lucious Lyon <br> And they Billy Barretti <br> Every goal I've ever had in life I've met it <br> That's terribly false <br> I'm so far off <br> But I'm warning you one day <br> I 'll be the boss <br> Like king daddy Yankee <br> Quite frankly <br> If you wanted hip hop's savior <br> Well Yall can thank me <br> All them saying that they the original gangster <br> 20 years later they still hate christian Laettner <br> Rap's black supremacy <br> That's why they hating me <br> Then who the hell are the beastie boys or slim shady  <br>  <br>  <br>  <br> Or Mac miller or Macklemore <br> Or everlast <br> So if yall would like you may please kiss my a** <br> I ain't no Rebecca black <br> I actually know how to rap <br> My parents don't make that much scratch <br> So yall can shut yalls trap <br> 2x: I said it like I said it <br> I said it like I said it <br> I said it like I said it <br> Amac here so yall ought to get ready <br> Ya I Said it like I said it <br> k**ing yall on this track <br> Call y'all's self a medic <br> Some say that my words just ain't aesthetic <br> But ain't nobody putting it down so poetic <br> If yall can't read my future <br> Then I call yall dyslexic <br> I be on top of billboard yall should expect it <br> I'm breaking all rap's rules I should get arrested <br> Who gon bail me out donald trump investments <br> I don't need a plaque to prove <br> That I can rap on a track <br> Just give me a beat and the rest will attract <br> They like oh his parents just give him a stack <br> And then he buys anything just like that <br> He ain't authentic man he ain't black <br> I ain't stealing from ya I yell to them <br> My whole career will depend on if I sell to them <br> What is it I gotta do to appeal to them <br> I don't know But once I prove myself <br> The debate it will quell to them <br> I'm not co*ky I know I'm not the best <br> But I ain't gon rest until I hit the top <br> And this mixtape drops and I become the next biggie or pac <br> I said it like I said it <br> I said it like i said it <br> I said it like i said it <br> Amac here yall ought to get ready
Sail (TDE Remix),"[Bridge] <br> This is how I show my love <br> I made it in my mind because <br> I blame it on my A.D.D. baby <br> This is how an angel cries <br> I blame it on my own sick pride <br> Blame it on my A.D.D. baby <br> [Hook] <br> Sail, sail, sail, sail, sail, sail <br> [Verse 1: Kendrick Lamar] <br> I look in the mirror and nothings familiar I stare <br> I look in the mirror and nothings familiar I dare <br> For you to say that your familiar with character which that I have <br> Mental is riding a big yellow cab <br> Tell em to drive it and press on the gas <br> Yell at them until I get there <br> You could just love me and leave me alone <br> I'm warning you though if you love me you never go wrong <br> We can explore heavy feelings of breathing mother nature's air <br> Feelings of knowing I'm rather rare  <br>  <br>  <br>  <br> But theres a reason for all of my madness the gladess I am that you're here <br> [Hook] <br> Sail, sail, sail, sail, sail, sail <br> [Verse 2: Ab-Soul] <br> This is how I show my love <br> Let my soul sail before I'm washed up <br> Gotta drop down thank God above that I'm high enough to give the sky a touch <br> Maybe its my ADD I'm on the move like a real estate agency <br> Century 21, 21st Century bare the birth of my history there can only be one <br> This how I show my love <br> Let my soul sail like Miss Aiko <br> Sacrifice my life just to free the people the Jesus equal <br> So many admirers cause they can't see through our iris's <br> I got an eye for her, I got an eye for her, I got three eyes <br> I need three brides <br> [Hook] <br> Sail, sail, sail, sail, sail, sail"
Say Wa**up,"[Hook: Ab-Soul] <br> They know I put it down, now they wanna say wa**up <br> When you see me in your town, say wa**up <br> Roll around, say wa**up <br> Even ones who wear the crown say wa**up <br> That's wa**up <br> Break it down, that's wa**up <br> Blow a pound, that's wa**up <br> Aye <br> That's wa**up <br> That's wa**up <br> Aye <br> That's wa**up <br> That's wa**up <br> Aye <br> [Verse 1: Ab-Soul] <br> And my taillight broke like a promise, homie <br> This the realest sh** I wrote, on my momma, homie <br> My teachers used to call my momma on me <br> Now I'm a rapstar and I could f** my momma's homies <br> Me and ScHoolboy hit the liquor store <br> Chocolate Swisher burn slow, how sweet? <br> Who got the dro? Who tryna chief? <br> Like Pocahontas daddy <br> And I'm off that granddaddy kush, I'm finna start a family <br> [Verse 2: Kendrick Lamar] <br> I'm ghetto, my Kool-Aid need mo' sugar <br> Five-star suite, you ain't know, suga? (You ain't know, b**h?) <br> I'm chilling, bumping Anita Baker <br> Caked up, they wonder why I don't need a baker <br> But really though, I just need a hater <br> So I ask 'em for their number when I see a hater <br> Ask Obama if I don't know about presidents <br> Keep them dead motherf**ers resting in my money clip <br> [Hook: Ab-Soul] <br> They know I put it down, now they wanna say wa**up <br> When you see me in your town, say wa**up <br> Roll around, say wa**up <br> Even ones who wear the crown say wa**up <br> That's wa**up <br> Break it down, that's wa**up <br> Blow a pound, that's wa**up <br> Aye <br> That's wa**up <br> That's wa**up <br> Aye <br> That's wa**up <br> That's wa**up <br> Aye <br> [Verse 3: Schoolboy Q] <br> Look up in the mirror and my gangsta told me, what it do? <br> Cap'n Crunch and Top Ramen all a n***a ever knew <br> Got a b**h to twist a blunt and pop a n***a collar, too <br> Who that n***a standing over there? That's that n***a, Q <br> What it do? That's wa**up, bang this in your Tonka truck <br> Everybody rocking Chucks and pistol packing, that's a must <br> Sagging and my a** showing, mami and the cops knowing <br> All I wanna do is smoke a blunt, let it bump <br> [Verse 4: Jay Rock] <br> Yeah, I'm looking in the mirror and the n***a said, wa**up, Rock? <br> And that n***a looked back at me and said, boy, you certified  <br>  <br>  <br>  <br> Took my '87 Regal, put it in a chop shop <br> Stash spot, .45, run up, you gonna die <br> Looking for a pretty b**h who can twerk it and throw it back <br> n***a diss me, no, I ain't missing, I'm throwing shots back <br> Jay Rock, top cat, and I'm still a Top Dawg <br> Boxed in that Porsche box like I'm fighting southpaw <br> [Hook: Ab-Soul] <br> They know I put it down, now they wanna say wa**up <br> When you see me in your town, say wa**up <br> Roll around, say wa**up <br> Even ones who wear the crown say wa**up <br> That's wa**up <br> Break it down, that's wa**up <br> Blow a pound, that's wa**up <br> Aye <br> That's wa**up <br> That's wa**up <br> Aye <br> That's wa**up <br> That's wa**up <br> Aye <br> [Ab-Soul:] <br> I'm Soulo, take a photo, blowing do-do in a dojo <br> [Kendrick Lamar:] <br> We a green light, you a no-go, hey Q, go <br> [Schoolboy Q:] <br> No, Rock, go <br> [Jay Rock:] <br> I'm a rock though, like Barack though <br> And my eyes low and I drive slow like Paul Wall <br> [Schoolboy Q:] <br> Give it back though, I got y'all <br> [Ab-Soul:] <br> Nah, f** that, I'm a ball hog <br> [Kendrick Lamar:] <br> No, f** that, they gon' fall off <br> [Schoolboy Q:] <br> Got a sawed-off, I'mma hop out, let it all off <br> Hop back in, then I haul off <br> [Kendrick Lamar:] <br> We situated, we hit the pavement so hard <br> We all got ground to play with <br> [Ab-Soul:] <br> A challenger is like last year calendars <br> [Jay Rock:] <br> Yup, you're all outdated <br> [Kendrick Lamar:] <br> We all amazing, you all can hate it <br> You can live or die, that's your ultimatum <br> Married to the game, at the altar wasted <br> A pound of white rice on the tribe of Asians <br> [Schoolboy Q:] <br> n***as, they'll ride for me, b**hes, they desire me <br> And what's the one thing they hate the most? <br> [Jay Rock:] <br> Saying bye to me <br> [Hook: Ab-Soul] <br> [Hook: Ab-Soul] <br> They know I put it down, now they wanna say wa**up <br> When you see me in your town, say wa**up <br> Roll around, say wa**up <br> Even ones who wear the crown say wa**up <br> That's wa**up <br> Break it down, that's wa**up <br> Blow a pound, that's wa**up <br> Aye <br> That's wa**up <br> That's wa**up <br> Aye <br> That's wa**up <br> That's wa**up <br> Aye"
Scars N Stars,"[Colin Munroe] <br> Don't lie <br> I know what you dream about at night <br> With all your might <br> You carry them inside you all your life <br> [Hook: Kendrick Lamar] <br> I got the scars of a lion walking through triumph <br> Survival tactics, I practice <br> Survival tactics, I practice <br> Survival tactics, I practice <br> Survival tactics, I practice <br> I got the scars of a lion walking through triumph <br> I got the scars of a lion walking through triumph <br> Survival tactics, I practice <br> Survival tactics, I practice <br> Survival tactics, I practice <br> Survival tactics, I practice <br> I got the scars of a lion walking through triumph <br> (Colin Munroe) <br> Oh...Oh...Woah... <br> Oh...Oh...Woah... <br> Take care <br> Not to get to much blood in your hair <br> I take my time <br> I get to carry these ones on my life <br> [Hook] <br> (Colin Munroe) <br> Oh...Oh...Woah... <br> Oh...Oh...Woah... <br> (Ab-Soul) <br> Uh, I got the scars of a lion walking through fire  <br>  <br>  <br>  <br> To chase and face my desires I'm racing till' I expire <br> Aspire to be the great <br> The greatness is within me just pending until its escape <br> The feeling is splendid it's fibbing and beating the case <br> But wait there's a splinter in the splendor cause you just Can't <br> Please everybody and your adversaries want you to break <br> That's when you look at yourself in the mirror and then you say <br> It's me myself and I and I'mma try even if they hate <br> Try offending anything I confront and give my heart to the people <br> And turn my back on the government put my all in this music <br> Survival tactics I practice I keep my eye on the Judas <br> Counterattack with compa**ion <br> And Loriana is my angel, yeah Loriana is my angel <br> Wish I had heaven on earth to personally see your halo <br> Sick of feeling like God picking on me <br> Scarring all the stars in my galaxy <br> Soul!"
