Song Title,Lyrics
Slow Dancing In The Dark,"[Verse 1] <br> I don't want a friend (just me) <br> I want my life in two (my life in two) <br> Just one more night <br> Waiting to get there <br> Waiting for you (waiting for you) <br> Just one more night <br> I'm done fight it all night <br> [Pre-Chorus 1] <br> When I'm around slow dancing in the dark <br> Don't follow me, you'll end up in my arms <br> You have made up your mind <br> I don't need no more signs <br> Can you? <br> Can you? <br> [Chorus] <br> Give me reasons we should be complete <br> You should be with him, I can't compete <br> You looked at me like I was someone else, oh well <br> Can't you see? (can't you see?) <br> I don't wanna slow dance (I don't want to slow dance) <br> In the dark <br> Dark <br> [Verse 2] <br> When you gotta run  <br>  <br>  <br>  <br> Just hear my voice in you (my voice in you) <br> Shutting me out of you (shutting me out of you) <br> Doing so great (so great, so great) <br> You <br> [Pre-Chorus 2] <br> Used to be the one to hold you when you fall <br> Yeah, yeah, yeah (when you fall, when you fall) <br> I don't f** with your tone (I don't f** with your tone) <br> I don't wanna go home (I don't wanna go home) <br> Can it be one night? <br> Can you? <br> Can you? <br> [Chorus] <br> Give me reasons we should be complete <br> You should be with them, I can't compete <br> You looked at me like I was someone else, oh well <br> Can't you see? <br> I don't wanna slow dance (I don't want to slow dance) <br> In the dark <br> Dark <br> In the dark <br> Dark"
Test Drive,"[Chorus] <br> She don’t wanna tell lies (she don’t wanna tell lies) <br> She don’t wanna tell lies (she don’t wanna tell lies) <br> She just wanna feel alive (she just wanna feel alive) <br> She just wanted more time (she just wanted more time) <br> I’m looking for a long ride (looking for a long ride) <br> She just want a test drive (she just want a test drive) <br> Now you go the west side (now you go the west side) <br> I’ll see you in the next life (see you in the next life) <br> [Verse] <br> What do you want, babe? (what do you want, babe?) <br> I don’t like when you taunt me (I don’t like when you taunt me) <br> You've been calling the wrong line (you've been calling the wrong line) <br> I say who do you want, babe? (who do you want, babe?) <br> I’m working on my name (working on my name) <br> I’m hoping you do the same (do the same) <br> You got me afraid again (got me afraid again) <br> So let me just pray again (so let me just pray again) <br> [Pre-Chorus] <br> You're gonna jump through hoops <br> Know how many lines you drew <br> No matter when you lose <br> Everything I've done for you <br> [Chorus] <br> She don’t wanna tell lies  <br>  <br>  <br>  <br> She don’t wanna tell lies <br> She just wanna feel alive <br> She just wanted more time <br> I’m looking for a long ride <br> She just want a test drive (what do you want, babe?) <br> Now you go the west side (what do you want, babe?) <br> I’ll see you in the next life (who do you want, babe?) <br> [Bridge] <br> Waiting on a sacrificial life <br> Waiting on the ones who didn't fight <br> I told you not to waste my f**ing time <br> I told you never sing that song you like <br> [Pre-Chorus] <br> You're gonna jump through hoops <br> Know how many lines you drew <br> No matter when you lose <br> Everything I've done for you <br> [Chorus] <br> She don’t wanna tell lies (she don’t wanna tell lies) <br> She don’t wanna tell lies (she don’t wanna tell lies) <br> She just wanna feel alive (she just wanna feel alive) <br> She just wanted more time (she just wanted more time) <br> I’m looking for a long ride (looking for a long ride) <br> She just want a test drive (she just want a test drive) <br> Now you go the west side (now you go the west side) <br> I’ll see you in the next life (see you in the next life)"
The Foreskin,"Hi, everybody (Hmm hmm) <br> This is a very special song, dedicated to...one of my teachers (f**ing dick) <br> Foreskin, foreskin, where have you been? <br> If i'm going to hell then I'm taking you with me <br> I like ice cream (Shoved up my a**) <br> I like to take sh**s (Turd) <br> On the side of the street (Pedestrian sidewalk) <br> You look like a camel's vagina (Sandstorm) <br> Hard a** motherf**ers eat their vegetables (Carrots and peas b**h!) <br> I put a cake in the oven (That sounds mildly delicious!)  <br>  <br>  <br>  <br> And I took it out, and it smelled like Bigfoot's dick (Aw sick!) <br> n***a b**h c*nt dick n***a sh** b**h <br> n***a n***a c*nt motherf**er sh** sh** <br> n***a b**h motherf**er a** sh** dick <br> n***a motherf**er a** n***a n***a dick <br> n***a n***a motherf**er wetbacks and coons <br> n***a sh** n***a n***a asian chinks and spooks <br> Wetback spics n***as gooks and motherf**er chink c*nt n***a <br> p**y, pus p**y <br> (Japanese talking about rape, then a laugh)"
They Don't Understand,[Intro] <br> But <br> [Verse 1] <br> They don't understand <br> They don't understand no <br> Little did I know <br> Oooh <br> [Verse 2] <br> They don't understand <br> They don't understand uh <br> You and I alone <br> Oooh <br> [Verse 3] <br> They don't understand <br> They don't understand no <br> Little did I know  <br>  <br>  <br>  <br> Oooh <br> [Verse 4] <br> They don't understand <br> They don't understand uh <br> You and I alone <br> Oooh <br> [Verse 5] <br> They don't understand <br> They don't understand no <br> Little did I know <br> Oooh <br> [Verse 6] <br> They don't understand <br> They don't understand uh <br> You and I alone <br> Oooh
Thom,"[Intro: Joji] <br> Searching for a reason why <br> Searching where the leaves don't grow, grow, grow <br> [Verse 1: Joji] <br> Yo <br> The pitter patter gave a rather rinse and lather feeling <br> As opposed to sh**ty attitudes that made me bitter after laughter <br> I dearly regretted it <br> I take the D train to go to BK <br> I can't defeat rain <br> [Hook: Joji] <br> And as far as we go <br> And as far as we go <br> And how little we know <br> And how little we know <br> Searching for the weekend love <br> Searching where the leaves don't fall <br> When the land is widow (Oh) <br> Fall to the ground <br> [Refrain: Joji] <br> Speak to me <br> Speak to me <br> Speak to me  <br>  <br>  <br>  <br> Speak to me <br> Speak to me <br> (So bright) <br> Speak to me <br> (So bright) <br> [Hook: Joji] <br> And as far as we go <br> And as far as we go <br> When the land is widow <br> Fall to the ground <br> [Refrain: Joji, Ariana Grande] <br> (So bright) <br> Speak to me <br> (So bright) <br> Speak to me <br> (So bright) <br> Speak to me <br> Speak to me <br> (So bright) <br> Speak to me <br> Somebody <br> Please don't run away <br> Speak to me <br> Speak to me <br> (So bright) <br> [Interlude: Ariana Grande] <br> A true friend of ours was talking on the phone <br> [Outro: Joji] <br> Please don't run away <br> Oh, please don't run away <br> Please don't run away <br> Oh, please don't run away"
Unsaved Info,I don't wanna die <br> I don't wanna die <br> Baby I've tried <br> To be <br> Something so easy <br> To me <br> I can't believe we <br> Could be <br> Stop being so easy <br>  <br>  <br>  <br> To me <br> Baby I might <br> If we <br> Don't have the time to <br> Be free <br> I'm right beside you <br> Do we <br> Just need to find you <br> In me-e
VISA,"[Hook: Indica] <br> I'mma pour that lean <br> Drink a 5th, drunk as f** <br> Handlin' my VISA <br> I'mma pour it up, aye <br> I'mma pop it, I'mma pull it, I'mma peal it, peal it <br> I'mma pull it, peal it, pop it <br> Bruh let's sip it, sip it <br> I'mma pour that lean <br> Drink a 5th, drunk as f** <br> Handlin' my VISA <br> I'mma pour it up, aye <br> I'mma pop it, I'mma pull it, I'mma peal it, peal it <br> I'mma pull it, peal it, pop it <br> Bruh let's sip it, sip it <br> [Bridge 1] <br> I pop E <br> Take on E <br> Feelin' <br> I shop with VISA <br> Shop with VISA <br> Shop with VISA <br> Shop with VISA <br> Shop with VISA <br> [Verse 1: Indica] <br> Cut my jeans <br> Take on E <br> Drink a liter <br> Or some reefer <br> All I see is s** <br> All I want is checks <br> Got that off my chest <br> I just make no chance <br> Please do not a**ume <br> No do not accuse <br> I am not that dude <br> I don't have room for that <br> I just copped the pa**port <br> I just bought a new Porsche <br> f** I bought a new house <br> And my house got 2 doors <br> And the condo 2 floors <br> And the house got 5 more <br> I finessin' oh fasho <br> Cash long life short <br> Life short, life short <br> Life short <br> [Hook: Indica] <br> I'mma pour that lean <br> Drink a 5th, drunk as f** <br> Handlin' my VISA <br> I'mma pour it up, aye <br> I'mma pop it, I'mma pull it, I'mma peal it, peal it  <br>  <br>  <br>  <br> I'mma pull it, peal it, pop it <br> Bruh let's sip it, sip it <br> I'mma pour that lean <br> Drink a 5th, drunk as f** <br> Handlin' my VISA <br> I'mma pour it up, aye <br> I'mma pop it, I'mma pull it, I'mma peal it, peal it <br> I'mma pull it, peal it, pop it <br> Bruh let's sip it, sip it <br> [Verse 2: Floyd] <br> I'm ridin' 'round with the goods <br> Music is all in my hood <br> Flexin' my cash in the stu <br> I tell her run from that bull <br> I never sippin' on no mud <br> I just pulled up out the cut <br> n***as tellin' me crazy soo what? <br> n***a know I cannot f** with no dub <br> They gettin' mad as I dance <br> They sendin' cash in advance <br> (?) f** on her <br> I play with the bands <br> I always keep me some strains <br> Gotta have me a selection <br> Better watch out for my hands <br> You might end up with a right one <br> [Joji] <br> Yeah, yeah, yeah <br> Yeah, yeah, yeah <br> [Bridge 2: Indica] <br> Watch my chain go side to side <br> Sorry I might get you hypnotized <br> Watch my chain go side to side <br> Sorry I might get you hypnotized <br> Watch my chain go side to side <br> Sorry I might get you hypnotized <br> Watch my chain go side to side <br> Sorry I might get you hypnotized <br> [joji] <br> Oooooh <br> Oooh <br> Oh <br> When the bird fly out <br> So fly out <br> Oooooh <br> Ooooh <br> Ooooh <br> Oooh"
WANTED U,"[Verse 1] <br> Here I am <br> Torn into a thousand shapes and folds <br> Torn into a thousand ruins, I know <br> Fornicate inside your broken arms <br> Before I grow a smile your way, no more <br> [Verse 2] <br> I can't tell <br> If all my answers correlate at all <br> I'm telling you a thousand things, I know <br> [Chorus] <br> I've been missing a long time <br> To know I wouldn't move <br> I've been waiting my whole life <br> To know I wanted you <br> Are you feeling me slowly? <br> You can take your f**ing time <br> And I promise I won't lie  <br>  <br>  <br>  <br> We'll make it out alive <br> [Verse 3] <br> I'm on trial <br> I'm not so good at hiding lonesome truths <br> You see it on my face when I turn blue <br> So punish me, I'm hanging on your noose <br> So pull me up so I can breathe with you <br> [Chorus] <br> I've been missing a long time <br> To know I wouldn't move <br> I've been waiting my whole life <br> To know I wanted you <br> Are you feeling me slowly? <br> You can take your f**ing time <br> And I promise I won't lie <br> We'll make it out alive"
Weź już tą line w końcu.,"Dobra ziomek proszę Ciebie <br> Ej, ej przestań jesteś zjebem <br> Biorę myszkę, komputerek <br> Mixtape będzie jak rowerek <br> Piję Fiji, biorę colę <br> Yung Lean toczy się po stole <br> Ja swawole biorę Olę <br> Ja to wszystko tu pierdole <br> Weź nie pierdol proszę Ciebie  <br>  <br>  <br>  <br> Bo za chwile Cię zajebię <br> Weź tą linę, idź do lasu <br> I się zajeb po prostu <br> Halo? Policja? <br> Jakiś chłopak w centrum Katowic chcę się zabić <br> Krzyczy coś o kremówkach i ""2137"" <br> Nie wiem co to znaczy <br> Proszę przyjechać"
WHY AM I STILL IN LA,"[Intro] <br> Yeah <br> Yeah yeah yeah <br> Yeah yeah yeah yeah <br> [Chorus] <br> Don't you know who? I don't know me <br> You could walk right through, yeah <br> There's nothing like me, yeah <br> No caller ID, no <br> You were really like me, you know <br> You don't really like me, woa <br> Yeah, you're better by default <br> [Verse 1] <br> Ooh, say you're alright <br> Say you're okay <br> Am I too much? <br> I can't tell no more <br> I keep my thoughts indoors <br> No, I don't wanna wait <br> I wanna let you know <br> We don't gotta wait, no more <br> So, babe, I wanna test my faith <br> Can you shout up, in my line up like it was yesterday <br> All by myself, can't share my wealth  <br>  <br>  <br>  <br> You know what I mean so very well <br> When I say ""I need you now"" <br> Will you listen? (Dont you know who?) <br> [Bridge] <br> I don't know me <br> You could walk right through <br> There's nothing like me, yeah <br> Wrong caller ID, yeah <br> You're really like me, you know <br> You don't like me, woa <br> Yeah, you're better by default <br> [Chorus] <br> Don't you know who? I don't know me <br> You could walk right through, yeah <br> There's nothing like me, yeah <br> No caller ID, no <br> You were really like me, you know <br> You don't really like me, woa <br> Yeah, you're better by default"
Will He,"[Verse 1] <br> I got knots all up in my chest (Up in my chest, up in my chest) <br> Just know I'm trying my best (I'm trying my best) <br> ‘Cause when you look (When you look) <br> When you laugh (When you laugh) <br> When you smile (When you smile) <br> I'll bring you back (Bring you back) <br> And now I'm sad (Now I'm sad) <br> And I'm a mess (And I'm a mess) <br> And now we high (Now we high) <br> That's why I left (why I left) <br> That's why I left <br> [Pre-Chorus] <br> Will your tongue still remember the taste of my lips? <br> (My lips, my lips, my lips) <br> Will your shadow remember the swing of my hips? <br> (My hips, my hips, my hips) <br> Will your lover caress you the way that I did? <br> (I did, I did, I did)  <br>  <br>  <br>  <br> Will you notice my charm if he slips up one bit? <br> (One bit) <br> [Chorus] <br> ‘Cause I don't need to know <br> I just wanna make sure you're okay (Okay) <br> I don't need to know <br> I just wanna make sure you're all safe <br> All safe, all safe <br> [Verse 2] <br> Will he play you those songs just the way that I did? (I did, I did, I did) <br> Will he play you so strong just the way that I did? (I did) <br> Yeah, yeah, yeah, yeah <br> Will he treat you like sh** just the way that I did? (I did, I did, I did) <br> ‘Cause I don't blame ya <br> [Chorus] <br> ‘Cause I don't need to know <br> I just want to make sure you're okay (Okay) <br> I don't need to know <br> I just want to make sure you're all safe"
Window,"[Intro] <br> I see nothing out the window, window <br> Nothing out the window <br> Watching all the leaves grow, leaves grow <br> Feels better in my dreams though, dreams though <br> [Verse] <br> And the sun will shine no more <br> The sun will shine no more <br> I’ve been holding on too long <br> Holding on too– <br> [Pre-Chorus] <br> I know when the wind blows, wind blows <br> Feels better in my dreams though, dreams though  <br>  <br>  <br>  <br> I just wanna sleep forever <br> Please just let me leave forever <br> [Chorus] <br> I don’t need an antidote, antidote <br> I don’t need an antidote, antidote <br> I don’t need need an antidote, forever <br> (Forever, Forever) <br> [Bridge] <br> We don’t wanna drive slow, drive slow <br> Speed up with our eyes closed, eyes closed <br> [Outro] <br> Eyes closed <br> Eyes closed <br> Head down <br> Eyes closed <br> Ice cold <br> Melt down"
World$star Money,"I looked at you and said, oh oh oh <br> Don’t hate me, am I crazy? <br> So tenderly you watch me burn, you watch me burn, oh <br> So tell me, am I crazy? <br> Cause I do, cause I do  <br>  <br>  <br>  <br> Cause I do, cause I do <br> Cause I do, cause I do <br> …(goddamn) <br> I don’t wanna die <br> I don’t wanna die <br> I don’t wanna die"
WORLD$TAR MONEY,"I looked at you and said, oh oh oh <br> Don't hate me, am I crazy? <br> So tenderly you watch me burn, you watch me burn, oh <br> So tell me, am I crazy? <br> 'Cause I do, 'cause I do <br> 'Cause I do, 'cause I do <br>  <br>  <br>  <br> 'Cause I do, 'cause I do <br> Ooh <br> La, la la la la la la la la la la la (goddamn) <br> Ooh (oh) <br> I don't know anymore <br> I don't know anymore <br> I don't know anymore"
Worldstar Money,"I looked at you and said, oh oh oh <br> Don’t hate me, am I crazy? <br> So tenderly you watch me burn, you watch me burn, oh <br> So tell me, am I crazy? <br> Cause I do, cause I do <br> Cause I do, cause I do  <br>  <br>  <br>  <br> Cause I do, cause I do <br> Ooooooooooooooooo <br> La, la la la la la la la la la la la (goddamn) <br> Ooooooooooooooooo (oh) <br> I don’t wanna die <br> I don’t wanna die <br> I don’t wanna die"
XNXX,"[Chorus] <br> I don't really wanna run around, yeah <br> Time is going slow and I don't mind, yeah <br> Tell me if you know I'm really frown, yeah <br> f** around and didn't get it right <br> Yeah yeah yeah yeah <br> [Verse 1] <br> I don't really wanna run around round round round round round round round round <br> (???) will make the world go round round round round round round round <br> Round round round round <br> Round round round round <br> Round round round round <br> Round round round round <br> [Verse 2] <br> Keep you pa** another my way (my way)  <br>  <br>  <br>  <br> Another night, a lot more days (more days) <br> Hard to think about you anymore (you anymore) <br> But I keep you in my mind always (always) <br> Called me on the phone last night (last night) <br> Couldn't hear your voice top flight (top flight) <br> I won't be around you anymore (around you anymore) <br> In a dream where you feel alone <br> [Chorus] <br> I don't really wanna run around, yeah <br> Time is going slow and I don't mind, yeah <br> Tell me if you know I'm really frown, yeah <br> f** around and didn't get it right <br> Yeah yeah yeah yeah"
XXX,(Instrumental)
Yeah Right,"f** with my life <br> f** with my life <br> f** with my life <br> Imma f** with my life <br> Imma f** with my life <br> Imma f** with my life <br> We gon party all night <br> She don't care if I die <br> Yeah right, yeah right <br> Yeah I bet you won't cry <br> Yeah I bet you won't try <br> But you know I don't mind <br> But you don't I don't mind <br> Yeah right, yeah right <br> Yeah right, yeah right <br> Yeah right, yeah right <br> Yeah you better know that she ain't never give a single f** about me <br> Yeah you bet you know that we ain't ever gonna be together, I see  Yeah you better go to see me when I'm feelin' like I know what I need <br> And you dance so good <br> And I think that's what I need  <br>  <br>  <br>  <br> What you know about love? <br> What you know about life? <br> What you know about blood? <br> b**h you ain't even my type <br> Yeah right, yeah right <br> Yeah you know I feel right (?) <br> We can do it right now (?) <br> You don't ever pick sides <br> Yeah right, yeah right <br> I wanna make you my bride <br> But I don't know how to look nice <br> You should just give me my lines (?) <br> Yeah you better know that she ain't never give a single f** about me <br> Yeah you bet you know that we ain't ever gonna be together, I see  Yeah you better go to see me when I'm feeling like I know what I need <br> Yeah you dance so good <br> And I think that's what I need <br> "
You s** Charlie,"[Intro] <br> ま、今夜は本気でやってもらいますね。(Well, you'll do it for me tonight right?) <br> One, two, three, four <br> おねがいします。(Please.) <br> [Verse 1] <br> Baby, baby <br> She never speaks to me <br> Sorry <br> I never see you, I never see you, I never see you, I never see you <br> I never see you anymore <br> [Verse 2] <br> Baby, can you be a little bit stronger? <br> Baby, cause I need a little longer  <br>  <br>  <br>  <br> You're an earthly comfort <br> Yet so divine, yet so divine <br> I never see you anymore <br> [Bridge] <br> Baby, can you be a little bit stronger? <br> Baby, cause I need a little longer <br> Baby, yeah, let me see you, let me see you <br> Let me see you <br> I never see you anymore <br> [Outro] <br> I never see you anymore <br> I never see you anymore"
Yung Michael,When I (when I) had you (had you) <br> I treated you bad <br> And wrong my dear <br> And girl since <br> Since you been away  <br>  <br>  <br>  <br> Dont'cha know I <br> Sit around <br> With my head hangin' down <br> And I wonder <br> Who's lovin' you
지워 (Erase),"Korean (Original) <br> [Verse 1: Hyolyn & JooYoung] <br> (Hello) 많이 바뀌었네 짧아진 헤어스타일도 <br> (Hello) 짙은 화장도 딴사람 같은데 <br> (Hello) 이제 알아 나란 사람 <br> 네겐 의미없단걸 느껴 느껴 <br> [Verse 2: Hyolyn & JooYoung] <br> 까먹겠지 뭐 다른 여자 만나면 돼 <br> 의미 없이 또 다른 남자 만나 뻔하겠지 <br> 잡지 못하게 예 뒤도 돌아보지마 no way yeah <br> [Pre-Chorus: Hyolyn & JooYoung] <br> 난 그렇게 좋은 사람이 아냐 <br> 너무 어렵게 생각하지는 말아 no <br> 착한 척 doo doo roo doo doo roo <br> 우린 원래 그런 사랑 don't say yeah <br> [Chorus: Hyolyn & JooYoung] <br> 널 사랑한걸 지워 (지워) you <br> 니 전화번호 지워 (지워) 모르게 <br> 우린 안돼 no no 원래 그런 사이 yeah <br> [Verse 3: Hyolyn & JooYoung] <br> (Good bye) 매번 같은 말 지긋지긋해 babe <br> (Good bye) 우린 갈수록 가벼워졌잖아 <br> (Good bye) 이제 알아 나란 사람 <br> 더 의미없단걸 느껴 <br> [Verse 4: Iron] <br> 너도 잘 알잖아 난 원래 그런 놈 <br> 순진한 척 니 뒤에선 늘 더럽지 <br> 결혼 할 사이도 아닌데 무슨 사랑 <br> 그저 넌 내게 철 지난 장난감 <br> 밤새 술 마시고 딴 여자랑 놀고 <br> 아침이 되면 토해내 니 사진, 기억도 <br> 이렇게 난 버려가겠지 <br> 넌 다른 놈과 사랑하겠지 <br> [Pre-Chorus: Hyolyn & JooYoung] <br> 난 그렇게 좋은 사람이 아냐 <br> 너무 어렵게 생각하지는 말아 no <br> 착한 척 doo doo roo doo doo roo <br> 우린 원래 그런 사랑 don't say yeah <br> [Chorus: Hyolyn & JooYoung] <br> 널 사랑한걸 지워 (지워) you <br> 니 전화번호 지워 (지워) 모르게 <br> 우린 안돼 no no 원래 그런 사이 <br> [Verse 5: Hyolyn & JooYoung] <br> (Bye bye) 몰래 널 따라 걷다 <br> 까마득한 니 뒷모습에 <br> 멀어질수록 (질수록) <br> 더 니가 생각나 (생각나) <br> 나도 모르게 why 니가 자꾸 그리워 bye <br> [Chorus/Outro: Hyolyn & JooYoung] <br> 널 사랑한걸 지워 (지워) you <br> 니 전화번호 지워 (지워) 모르게 <br> 우린 안돼 no no 원래 그런 사이 yeah <br> English (Translated) <br> [Verse 1: Hyolyn & JooYoung] <br> (Hello) You changed a lot, your shorter hair <br> (Hello) Your thick makeup, you're like someone else <br> (Hello) I know that I mean nothing <br> To you now, I feel it <br> [Verse 2: Hyolyn & JooYoung] <br> You'll forget me, whatever, I'll just meet another girl <br> I'll just meaninglessly meet another guy, it'll be typical <br> Don't look back so I can't hold onto you, no way yeah  <br>  <br>  <br>  <br> [Pre-Chorus: Hyolyn & JooYoung] <br> I'm not that great of a person <br> Don't think too hard, no <br> Don't pretend to be nice <br> We always had that kind of love, don't say yeah <br> [Chorus: Hyolyn & JooYoung] <br> I'll erase my love for you (erase) you <br> I'll erase your number (erase) secretly <br> We can't ever be, no no, That's how we always were, yeah <br> [Verse 3: Hyolyn & JooYoung] <br> (Good bye) I'm sick of the same words every time, babe <br> (Good bye) We got more and more careless <br> (Good bye) I know that I mean nothing <br> To you now, I feel it <br> [Verse 4: Iron] <br> You know that I've always been this kind of guy <br> I pretended to be innocent but I was always dirty <br> We're not even gonna get married, what love? <br> You're just a toy that was in last season <br> I drink all night and party with another girl <br> Then in the morning, I throw it up, your photos and memories <br> I'll be wasted away like this <br> You will fall in love with another guy <br> [Pre-Chorus: Hyolyn & JooYoung] <br> I'm not that great of a person <br> Don't think too hard, no <br> Don't pretend to be nice <br> We always had that kind of love, don't say yeah <br> [Chorus: Hyolyn & JooYoung] <br> I'll erase my love for you (erase) you <br> I'll erase your number (erase) secretly <br> We can't ever be, no no, That's how we always were <br> [Verse 5: Hyolyn & JooYoung] <br> (Bye bye) I secretly walked behind you <br> As your turned back grew darker <br> The farther you got <br> I thought of you more <br> Without even knowing, why, I keep missing you, bye <br> [Chorus/Outro: Hyolyn & JooYoung] <br> I'll erase my love for you (erase) you <br> I'll erase your number (erase) secretly <br> We can't ever be, no no, That's how we always were, yeah"
