Song Title,Lyrics
Slow Down,"Well, come on pretty baby won't you walk with me <br> Come on pretty baby won't you talk with me <br> Come on pretty baby give me one more chance <br> Try and save our romance <br> Slow down <br> Baby, now you're moving way too fast <br> You gotta gimme little loving <br> Gimme little loving <br> Ow, if you want our love to last <br> Well, I used to walk you home, baby, after school <br> Carry your books home, too <br> But now you got a boyfriend down the street <br> Baby what're you trying to do  <br>  <br>  <br>  <br> You better slow down <br> Baby, now you're moving way too fast <br> You gotta gimme little loving <br> Gimme little loving <br> Brrr, if you want our love to last <br> Well, you know that I love you, tell the world I do <br> Come on pretty baby, why can't you be true <br> I need you badly, baby, oh so bad <br> The best little woman I ever had <br> Slow down <br> Baby, now you're moving way too fast <br> You gotta gimme little loving <br> Gimme little loving <br> Ow, if you want our love to last"
Slow Down (williams),"Well, come on pretty baby, won't you walk with me? <br> Come on, pretty baby, won't you talk with me? <br> Come on pretty baby, give me one more chance. <br> Try to save our romance! <br> Slow down, baby, now you're movin' way too fast. <br> You gotta gimme little lovin', gimme little lovin', <br> Ow! if you want our love to last. <br> Well, i used to walk you home, baby, after school, <br> Carry your books home, too. <br> But now you got a boyfriend down the street, <br> Baby what you're tryin' to do? <br>  <br>  <br>  <br> You better slow down! <br> Baby, now you're movin' way too fast. <br> You gotta gimme little lovin', gimme little lovin', <br> Bbbbb! if you want our love to last. <br> Well you know that i love you, tell the world i do. <br> Come on, pretty baby, why can't you be true? <br> I need your baby, oh so bad, <br> The best little woman i ever had <br> Slow down, baby, now you're movin' way too fast. <br> You gotta gimme little lovin', gimme little lovin', <br> Ow! if you want our love to last. <br> "
So How Come,"(Bryant) <br> They say that everyone wants someone <br> So how come no one wants me <br> And they say that eveyone needs someone <br> So how come no one needs me <br> Well if you wonder who the loneliest creatures in the world can be <br> Well they're the ugly duckling, the little black sheep, and me <br> Uh huh <br> They say that everyone loves someone  <br>  <br>  <br>  <br> So how come no one loves me <br> Well if you wonder who the loneliest creatures in the world can be <br> Well they're the ugly duckling, the little black sheep, and me <br> Uh huh <br> They say that everyone loves someone <br> So how come no one loves me <br> So how come no one loves me <br> So how come no one loves me."
So How Come (No One Loves Me),"They say that everyone wants someone <br> So how come no one wants me <br> And they say that eveyone needs someone <br> So how come no one needs me <br> Well if you wonder who the loneliest creatures in the world can be <br> Well they're the ugly duckling, the little black sheep, and me <br> Uh huh <br> They say that everyone loves someone  <br>  <br>  <br>  <br> So how come no one loves me <br> Well if you wonder who the loneliest creatures in the world can be <br> Well they're the ugly duckling, the little black sheep, and me <br> Uh huh <br> They say that everyone loves someone <br> So how come no one loves me <br> So how come no one loves me <br> So how come no one loves me"
So How Come (no One Loves Me)(bryant),"They say that everyone <br> Want someone. <br> So how come no one <br> Wants me. <br> Then they say that everyone <br> Needs someone. <br> So how come no one <br> Needs me. <br> Well if you wonder <br> Who the loneliest creatures <br> In the world can be. <br> It's the ugly duck, <br> The little black sheep <br> And me. <br> They say that everyone <br> Loves someone. <br>  <br>  <br>  <br> So how come no one <br> Loves me. <br> Well if you wonder <br> Who the loneliest creatures <br> In the world can be. <br> It's the ugly duck, <br> The little black sheep <br> And me. <br> They say that everyone <br> Loves someone. <br> So how come no one <br> Loves me. <br> So how come no one <br> Loves me. <br> So how come no one <br> Loves me. <br> "
Soldier Of Love,"Lay down your arms (Soldier of love) <br> And surrender to me (Sha la, la) <br> Lay down your arms (Soldier of love) <br> And love me peacefully (Sha la, la) yeah (Sha la la) <br> Use your arms for loving me <br> Baby, that's the way it's gotta be (Ooh) <br> There ain't no reason for you to declare <br> War on the one that loves you so <br> So forget the other boys because my love is real <br> Come off your battlefield <br> Lay down your arms (Soldier of love) <br> And love me peacefully (Sha la, la) <br> Lay down your arms (Soldier of love) <br> And love me tenderly (Sha la, la) yeah (Sha la la) <br> Use your arms to hold me tight  <br>  <br>  <br>  <br> Baby, I don't wanna fight no more (Ooh) <br> The weapons you're using are hurtin' me bad <br> But someday you're gonna see <br> That my love for you baby, is the truest you've ever had <br> A Soldier of Love, that's hard to be <br> Lay down your arms (Soldier of love) <br> And love me peacefully (Sha la, la) <br> Lay down your arms (Soldier of love) <br> And surrender to me (Sha la, la) yeah (Sha la la) <br> Use your arms to squeeze and please cos I'm the one that loves you so <br> (Yeah, soldier of love) Baby, lay down your arms <br> (Yeah, soldier of love) Baby, lay down your arms <br> (Yeah, yeah) (fade out)"
Soldier Of Love(cason/moon),"Lay down your arms of love <br> And surrender to me. <br> Lay down your arms of love <br> And love me peacefully, yeah. <br> Use your arms for loving me, <br> Baby that's the way it's got to be. <br> There ain't no reason for you to be bad <br> For you're the woman and i love you so. <br> So forget the other boys, 'cos my love is real, <br> Come off your battlefield. <br> Lay down your arms of love, <br> And love me peacefully. <br> Lay down your arms of love <br> And love me tenderly, yeah. <br> Use your arms for hold me tight, <br>  <br>  <br>  <br> Baby i don't want to fight no more <br> The weapons you're using <br> Are hurting me bad, <br> And someday you're gonna see, <br> 'cos my love for you baby, <br> Is the truest you've ever had. <br> A soldier of love is hard to be. <br> Lay down your arms of love, <br> And let the peacefully. <br> Lay down your arms of love <br> And surrender to me, yeah. <br> Use your arms for squeezing, <br> And please the one that you want to hold. <br> Soldier of love, <br> Baby lay down your arms, <br> Soldier of love, <br> Baby lay down your arms. <br> "
Some Other Guy,"Some other guy now, has taken my love away from me, oh now <br> Some other guy now, has taken away my sweet desire, oh now <br> Some other guy now, I just don't want to hold my hand, oh now <br> I'm the lonely one, as lonely as I can feel all right <br> Some other guy now, is sippin' up the honey like a yellow dog, oh now <br> Some other guy now, has taken my love just like I'm gone, oh now <br> Some other guy now, has taken my love away from me, oh now  <br>  <br>  <br>  <br> I'm the lonely one, as lonely as I can feel all right <br> Oh oh hoho <br> Oh yeah! Ow! Ow! <br> Some other guy, is makin' me very very mad, oh now <br> Some other guy now, is makin' my past seem oh so bad, oh now <br> Some other guy now, she was the first girl I ever had, oh now <br> I'm the lonely one, as lonely as I can feel all right <br> Oh oh hoho <br> I'm a-talkin' to you, right now <br> Ow! <br> Hey! Yeah!"
Some Other Guy(lieber/stoller/barrett),"Ow! <br> Some other guy, now, has taken my love away from me, oh now <br> Some other guy, now, has taken away my sweet desire, oh now <br> Some other guy, now, i just don't wanna hold my hand, oh now <br> I'm the lonely one <br> As long as i can feel all right <br> Some other guy is sippin' up the honey like a yellow dog, oh now <br> Some other guy, now, has taken my love just like i'm gone, oh now <br> Some other guy, now, has taken my love away from me, oh now <br>  <br>  <br>  <br> I'm the lonely one <br> As long as i can feel all right <br> Wo wo ho ho <br> Some other guy, now, is makin' me very very mad, oh now <br> Some other guy, now, is makin' my past seem oh so bad, oh now <br> Some other guy, now, she was the first girl i ever had, oh now <br> I'm the lonely one <br> As long as i can feel all right <br> Wo wo ho ho <br> I'm a-talkin' to you, right now, hey! ow! <br> "
Something,"Something in the way she moves <br> Attracts me like no other lover <br> Something in the way she woos me <br> I don't want to leave her now <br> You know I believe and how <br> Somewhere in her smile she knows <br> That I don't need no other lover <br> Something in her style that shows me <br> I don't want to leave her now <br> You know I believe and how  <br>  <br>  <br>  <br> You're asking me will my love grow <br> I don't know, I don't know <br> You stick around and it may show <br> I don't know, I don't know <br> Something in the way she knows <br> And all I have to do is think of her <br> Something in the things she shows me <br> I don't want to leave her now <br> You know I believe and how"
Something (harrison),"Something in the way she moves <br> Attracts me like no other lover <br> Something in the way she woos me <br> I don't want to leave her now <br> You know i believe her now <br> Somewhere in her smile she knows <br> That i don't need no other lover <br> Something in her style that shows me <br> Don't want to leave her now <br> You know i believe her now <br>  <br>  <br>  <br> You're asking me will my love grow <br> I don't know, i don't know <br> You stick around now it may show <br> I don't know, i don't know <br> Something in the way she knows <br> And all i have to do is think of her <br> Something in the things she shows me <br> Don't want to leave her now <br> You know i believe her now <br> "
Something (with Blue Jay Way transition),"[Verse 1] <br> Something in the way she moves <br> Attracts me like no other lover <br> Something in the way she woos me <br> I don't want to leave her now <br> You know I believe and how <br> [Verse 2] <br> Somewhere in her smile she knows <br> That I don't need no other lover <br> Something in her style that shows me <br> I don't want to leave her now <br> You know I believe and how  <br>  <br>  <br>  <br> [Verse 3] <br> You're asking me will my love grow <br> I don't know, I don't know <br> You stick around and it may show <br> I don't know, I don't know <br> [Verse 4] <br> Something in the way she knows <br> And all I have to do is think of her <br> Something in the things she shows me <br> I don't want to leave her now <br> You know I believe and how"
Somewhere,"Someday, somewhere <br> Someday, somewhere <br> We'll find a new way of living <br> Will find a way of forgiving <br> Somewhere... <br> There's a place for us <br> Somewhere a place for us <br> Peace and quiet and open air <br> Wait for us <br> Somewhere <br> There's a time for us <br> Someday there'll be a time for us <br> Time together and time to spare <br> Time to learn, time to care  <br>  <br>  <br>  <br> Someday, somewhere <br> We'll find a new way of living <br> Will find there's a way of forgiving <br> Somewhere... Somewhere... Somewhere... <br> There's a place for us <br> A time and a place for us <br> Hold my hand and we're half way there <br> Just hold my hand and I'll take you there <br> Somehow... <br> Someday, somewhere..."
Sour Milk Sea,"If your life's not right, doesn't satisfy you <br> Don't get the breaks like some of us do <br> Better work it out, find where you've gone wrong <br> Better do it soon as you don't have long <br> Get out of Sour Milk Sea <br> You don't belong there <br> Get back to where you should be <br> Find out what's going on there <br> If you want the most from everything you do <br> In the shortest time your dreams come true <br> In no time at all it makes you more aware <br> Very simple process takes you there  <br>  <br>  <br>  <br> Get out of Sour Milk Sea <br> You don't belong there <br> Get back to where you should be <br> Find out what's going on there <br> Looking for release from limitation <br> There's nothing much without illumination <br> Can fool around with every different cult <br> There's only one way brings results <br> Get out of Sour Milk Sea <br> You don't belong there <br> Get back to where you should be <br> Find out what's going on there"
Speech: Eric Morecambe and Ernie Wise,"Wise: Boys! And what I was thinking was, er ... would you like to do a number with us, you know, we'd like to do a number together <br> Beatles: Yeah, yeah, yeah. <br> Wise: You fancy that? Great! <br> Morecambe: Yeah-eh! It's the Kay sisters, they've come! Great! Fabulous! <br> Wise: The Kay sisters?! This is... <br> Morecambe: Look, they've dyed their hair! <br> Wise: ...this is the Beatles! <br> Morecambe: Hello, Beatle! Where is he? <br> Wise: Where is he? <br> Morecambe: There he is! Hello, Bongo! Hey. <br> Wise: That's Ringo! <br> Morecambe: Oh, is he there as well? ... oh dear <br> Wise : Boys! <br> Morecambe: By golly! <br> Wise: As you can gather this is Eric. Say hello to Eric. <br> Morecambe: Yes. <br> Paul: Hello, Eric! <br> Morecambe: Hello, mate! <br> Paul: I remember you, you're the one with the short fat hairy legs! <br> Morecambe: No, no, no. It's... no, he's the one with the short fat hairy legs. No, him. <br> Wise: Yeah. <br> George: We're the ones with the big fat hairy heads. Get out of that! <br> [George puts his hand (opened flat, palm down, under Eric M's chin when saying ""Get out of that"".) That was Eric's trick on Ernie (a running gag). ""Get out of that, eh? You can't can you!!"". If that's not funny to you, you had to be there!] <br> Morecambe: Hey! Hey-hey! What's it like being famous? <br> John: Well, it's not like in your day, you know. <br> [John, insulting them, by saying they are oldies with this remark! Makes a gesture of ""very far away"" with his hands] <br> Morecambe: Ha! That was an insult, that is! <br> Morecambe: You didn't expect that, did you? <br> Wise: No! <br> Morecambe: What do you mean ""not like in my day""?  <br>  <br>  <br>  <br> John: Well, me dad used to tell me about you, you know. <br> [John indicated with his hand how tall he was, when his Dad told him ... just a little kid. Eric misunderstands (deliberately) ... <br> Paul: ... In the old days. <br> Morecambe: You've only got a little dad have you? <br> Morecambe: [mocking] Yer dad used to tell yer, that's a bit strong, innit? Alright, Bonzo! <br> Wise: That's Ringo! <br> Morecambe: Yeah, him as well! <br> Morecambe: Get 'em off, you've done enough. <br> [Pretending their ""time slot"" is up, get them off the stage, or done enough damage with their behaviour :) ] <br> Wise: What do you mean ""done enough""? <br> Morecambe: No, well I'm getting insulted now ... <br> Wise: No. Look, what I was going to suggest was let's do a number with the boys! <br> Morecambe: Oh yes! One that the dad will remember. That I used to do, with your dad. <br> Wise: You go and get changed. <br> Morecambe: Yes, I will, right. <br> Wise: What do you think we should do, boys? What about something that's more suitable for Eric's age? <br> John: ""Moonlight Bay"". <br> Wise: ""Moonlight Bay"". <br> John: Yeah. <br> Wise: So ladies and gentlemen, we're gonna make history on television. For the first time we have Morecambe and Wise and the Beatles presenting to you that wonderful old fashioned number ""Moonlight Bay"". You all remember the number. Okay, fellows, that's great, you look marvellous! You ready? <br> John/Paul: Aye <br> Paul: Alright, ready. <br> Wise: Alright, we'll take it from the top. <br> Wise: Okay, Kenny, thank you"
Speech: John," <br>  <br>  <br>  <br> Enemies of sinclair, clovers in the hay..."
Speech: Paul McCartney,"Maybe I'm Amazed At The Way You Love Me All The Time <br> Maybe I'm Afraid Of The Way I Love You <br> Maybe I'm Amazed At The Way You Pulled Me Out Of Time <br> And Hung Me On A Line <br> Maybe I'm Amazed At The Way I Really Need You <br> Maybe I'm A Man Maybe I'm A Lonely Man <br> Who's In The Middle Of Something <br> That He Doesn't Really Understand <br> Maybe I'm A Man And Maybe You're The Only Woman  <br>  <br>  <br>  <br> Who Could Ever Help Me <br> Baby Won't You Help Me Understand, <br> Maybe I'm A Man, Maybe I'm A Lonely Man <br> Who's In The Middle Of Something <br> That He Doesn't Really Understand <br> Maybe I'm A Man And Maybe You're The Only Woman <br> Who Could Ever Help Me <br> Baby Won't You Help Me Understand, Oohhh"
Stand By Me,"When the night has come <br> And the land is dark <br> And the moon is the only light we see <br> No I won't be afraid <br> No I won't be afraid <br> Just as long as you stand <br> Stand by me <br> [Chorus:] <br> So darling, darling stand by me <br> Oh, stand by me <br> Oh, stand by, oh stand, stand by me <br> If the sky that we look upon  <br>  <br>  <br>  <br> Should tumble and fall <br> Or the mountain should crumble to the sea <br> I won't cry, I won't cry <br> No I won't shed a tear <br> Just as long as you stand, stand by me <br> [Chorus: Repeat 2X] <br> Whenever you're in trouble would you stand by me? <br> Oh, stand by <br> Oh, stand by, oh stand, stand by me <br> [Chorus:]"
Step Inside Love,"Step inside love and stay <br> Step inside love <br> Step inside love <br> Step inside love <br> I want you to stay <br> You look tired, love <br> Let me turn down the light <br> Come in out of the cold <br> Rest your head on my shoulder <br> And kiss me tonight <br> We are together now <br> And forever, come my way <br> Step inside love and stay <br> Step inside love <br> Step inside love <br> Step inside love <br> I want you to stay <br> Joe Prairies and the Prairie Wallflowers  <br>  <br>  <br>  <br> Los Paranoias <br> Los Paranoias invites you to <br> To just enjoy us <br> Come on you can do <br> With baby <br> Come on and join Los Paranoias <br> Just enjoy us <br> Los Paranoias <br> Los Paranoias <br> Come on and enjoy us <br> Harmony <br> Los Paranoias <br> Come on and enjoy us <br> We're Los Paranoias <br> We're here to sing for you <br> And whatever you want us to <br> We will sing a little song for you"
Step Inside Love / Los Paranoias,"Step inside love and stay <br> Step inside love <br> Step inside love <br> Step inside love <br> I want you to stay <br> You look tired, love <br> Let me turn down the light <br> Come in out of the cold <br> Rest your head on my shoulder <br> And kiss me tonight  <br>  <br>  <br>  <br> We are together <br> Now and forever, come my way <br> Step inside love and stay <br> Step inside love <br> Step inside love <br> Step inside love <br> I want you to stay <br> (Joe Prairies and the Prairie Wallflowers. <br> Los Paranoias. <br> Ha ha!)"
Step Inside Love/los Paranoias(lennon/mccartney//lennon/mccartney/harrison/starkey),"Step inside love and stay, <br> Step inside love. <br> Step inside love. <br> Step inside love. <br> I want you to stay. <br> You look tired, love, <br> Let me turn down the light. <br> Come in out of the cold, <br> Rest your head on my shoulder <br> And kiss me tonight. <br> We are together now <br> And forever, come my way. <br> Step inside love and stay, <br> Step inside love, <br> Step inside love, <br> Step inside love, <br> I want you to stay. <br> Joe prairies and the prairie wallflowers. <br>  <br>  <br>  <br> Los paranoias. <br> Los paranoias invites you to <br> To just enjoy us. <br> Come on you can do <br> With baby, <br> Come on and join los paranoias. <br> Just enjoy us. <br> Los paranoias, <br> Los paranoias. <br> Come on and enjoy us. <br> Harmony. <br> Los paranoias, <br> Come on and enjoy us. <br> We're los paranoias. <br> We're here to sing for you <br> And whatever you want us to <br> We will sing a little song for you. <br> "
Stranger in My Arms,You're a stranger in my arms <br> When i saw you standing there <br> Without a wooly ho i hair <br> You're a stranger in my arms <br> You're a stranger in my arms <br> I want it so much <br> And me on a road somewhere  <br>  <br>  <br>  <br> You're a stranger in my arms <br> When the lights are very low <br> And the sky is on the celing <br> And there's no one there to know <br> Oh its gone off
Strawberry Fields Forever,"Let me take you down 'cause I'm going to Strawberry Fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry Fields forever <br> Living is easy with eyes closed <br> Misunderstanding all you see <br> It's getting hard to be someone but it all works out <br> It doesn't matter much to me <br> Let me take you down 'cause I'm going to Strawberry Fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry Fields forever <br> No-one I think is in my tree <br> I mean it must be high or low. <br> That is you can't you know tune in but it's alright  <br>  <br>  <br>  <br> That is I think it's not too bad <br> Let me take you down 'cause I'm going to Strawberry Fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry Fields forever <br> Always know sometimes think it's me <br> But you know I know and it's a dream <br> I think I know of thee, ah, yes, but it's all wrong <br> That is I think I disagree <br> Let me take you down 'cause I'm going to Strawberry Fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry Fields forever <br> Strawberry Fields forever <br> Strawberry Fields forever"
Strawberry Fields Forever (lennon/mccartney),"Let me take you down, 'cause i'm going to strawberry fields. <br> Nothing is real and nothing to get hungabout. <br> Strawberry fields forever. <br> Living is easy with eyes closed, misunderstanding all you see. <br> It's getting hard to be someone but it all works out, it doesn't matter much to me. <br> Let me take you down, 'cause i'm going to strawberry fields. <br> Nothing is real and nothing to get hungabout. <br> Strawberry fields forever. <br> No one i think is in my tree, i mean it must be high or low. <br> That is you can't you know tune in but it's all right, that is i think it's not too bad. <br>  <br>  <br>  <br> Let me take you down, 'cause i'm going to strawberry fields. <br> Nothing is real and nothing to get hungabout. <br> Strawberry fields forever. <br> Always, no sometimes, think it's me, but you know i know when it's a dream. <br> I think i know i mean a 'yes' but it's all wrong, that is i think i disagree. <br> Let me take you down, 'cause i'm going to strawberry fields. <br> Nothing is real and nothing to get hungabout. <br> Strawberry fields forever. <br> Strawberry fields forever. <br> "
Strawberry Fields Forever (Take 1),"Living is easy with eyes closed <br> Misunderstanding all you see <br> It's getting hard to be someone <br> But it all works out <br> It doesn't matter much to me <br> No one I think is in my tree <br> I mean it must be high or low <br> That is you can't, you know, tune in <br> But it's all right <br> That is I think it's not too bad <br> Let me take you down <br> Cause I'm going to strawberry fields <br> Nothing is real <br> And nothing to get hung about  <br>  <br>  <br>  <br> Strawberry fields forever <br> Always know sometimes think it's me <br> But you know I know when it's a dream <br> I think I know I mean, ah yes <br> But it's all wrong <br> That is I think I disagree <br> Let me take you down <br> Cause I'm going to strawberry fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry fields forever <br> Strawberry fields forever <br> Strawberry fields forever"
Strawberry Fields Forever (Take 7 & Edit Piece),"Let me take you down <br> Cause I'm going to strawberry fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry fields forever <br> Living is easy with eyes closed <br> Misunderstanding all you see <br> It's getting hard to be someone <br> But it all works out <br> It doesn't matter much to me <br> Let me take you down <br> Cause I'm going to strawberry fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry fields forever <br> No one I think is in my tree <br> I mean it must be high or low <br> That is you can't, you know, tune in <br> But it's all right  <br>  <br>  <br>  <br> That is I think it's not too bad <br> Let me take you down <br> Cause I'm going to strawberry fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry fields forever <br> Always know sometimes think it's me <br> But you know I know when it's a dream <br> I think I know I mean, ah yes <br> But it's all wrong <br> That is I think I disagree <br> Let me take you down <br> Cause I'm going to strawberry fields <br> Nothing is real <br> And nothing to get hung about <br> Strawberry fields forever <br> Strawberry fields forever <br> Strawberry fields forever"
Strawberry Hill,"Let me take you down, 'cos I'm going to Strawberry Fields. <br> Nothing is real and nothing to get hung about. <br> Strawberry Fields forever. <br> Living is easy with eyes closed, misunderstanding all you see. <br> It's getting hard to be someone but it all works out, it doesn't matter much to me. <br> Let me take you down, 'cos I'm going to Strawberry Fields. <br> Nothing is real and nothing to get hung about. <br> Strawberry Fields forever. <br> No one I think is in my tree, I mean it must be high or low. <br> That is you can't you know tune in but it's all right, that is I think it's not too bad.  <br>  <br>  <br>  <br> Let me take you down, 'cos I'm going to Strawberry Fields. <br> Nothing is real and nothing to get hung about. <br> Strawberry Fields forever. <br> Always, no sometimes, think it's me, but you know I know when it's a dream. <br> I think I know I mean a 'Yes' but it's all wrong, that is I think I disagree. <br> Let me take you down, 'cos I'm going to Strawberry Fields. <br> Nothing is real and nothing to get hung about. <br> Strawberry Fields forever. <br> Strawberry Fields forever."
Sun King,Here comes the sun king <br> Here comes the sun king <br> Everybody's laughing <br> Everybody's happy <br> Here comes the sun king <br> Quando paramucho mi amore de felice carathon <br>  <br>  <br>  <br> Mundo paparazzi mi amore chicka ferdy parasol <br> Presto abrigado tantamucho cake and eat it carousel <br> 
Sun King (lennon/mccartney),[italian lyrics broken down phoenetically] <br> Here comes the sun king <br> Here comes the sun king <br> Everybody's laughing <br> Everybody's happy <br> Here comes the sun king <br>  <br>  <br>  <br> Quando paramucho mi amore de felice carathon <br> Mundo paparazzi mi amore cicce verdi parasol <br> Questo abrigado tantamucho que canite carousel <br> 
Sure To Fall (In Love With You),"I'm sure to fall, fall in love <br> I'm sure to fall in love with you <br> You are so sweet and so near <br> I'm sure to fall in love with you <br> So hold me tight <br> Let tonight be the night <br> Darling don't ever let me go <br> Loving you is the natural thing to do  <br>  <br>  <br>  <br> I want you for the rest of my life <br> So hold me tight <br> Let tonight be the night <br> Darling don't ever let me go <br> Loving you is the natural thing to do <br> I want you for the rest of my life"
Sure To Fall (in Love With You)(perkins),"I'm sure to fall, fall in love, <br> I'm sure to fall in love with you. <br> You are so sweet and so near. <br> I'm sure to fall in love with you. <br> So hold me tight, <br> And let tonight be the night. <br> Darling, don't ever let me go. <br> Loving you is the natural thing to do, <br>  <br>  <br>  <br> I want you for the rest of my life. <br> So hold me tight, <br> Let tonight be the night. <br> Oh darling, don't ever let me go. <br> Loving you is the natural thing to do, <br> I want you for the rest of my life. <br> "
Suzy Parker,"Well come on Suzy Parker, everybody's welcome to come <br> (Come on, Suzy Parker, come on Suzy Parker) <br> Said come on Suzy Parker, everybody's welcome to come <br> (Come on Suzy Parker, come on Suzy Parker) <br> When you get on Suzy Parker everybody gets well done <br> I said come on Suzy Parker, everybody's welcome to come <br> (Come on Suzy Parker, come on Suzy Parker) <br> I said come on Suzy Parker, everybody's welcome to come <br> (Come on Suzy Parker, come on Suzy Parker) <br> Yeah you come to Suzy Parker, everybody gets well done  <br>  <br>  <br>  <br> Go Suzy Go! (rattatatatatatatatatata...) <br> When you get on Suzy Parker everybody gets well done <br> Yeah come on Suzy Parker, everybody's welcome to come <br> I said come on Suzy Parker everybody's welcome to come <br> When you get to Suzy Parker, everybody gets well done <br> Said go little Suzy (rattatatatatatatatata...) <br> Said go little Suzy (rattatatatatatatatata...) <br> Go little Suzy everybody gets well done"
Swanee River,"Way down upon the Swanee River <br> Far, far away <br> That's where my heart is yearning ever <br> Home where the old folks stay <br> Way down upon the Swanee River <br> Far, far away-hey <br> Whoa, that's where my heart is yearning ever <br> Home where the old folks stay <br> All up and down the whole creation <br> Sadly I roam <br> I'm a still a-longin' for the old plantation <br> Oh, for the old folks at home <br> Ah-oh-oh! <br> Oh, my my! <br> Well, way down upon the Swanee River <br> Far, far away-hey  <br>  <br>  <br>  <br> Whoa, that's where my heart is yearning ever <br> Home where the old folks stay <br> All up and down the whole creation <br> Sadly I roam <br> I'm still a-longin' for the old plantation <br> And for the old folks at home <br> All the world is sad and dreary <br> Ev'rywhere I roam <br> Oh, darkies, how my heart grows weary <br> Far from the old folks at home <br> Far from the old folks at home <br> Far from the old folks at home <br> Far from the old folks at home"
Sweet Georgia Brown,"Well let me tell you well no chick made <br> Could be the same <br> As Sweet Georgia Brown. <br> Crazy feet that dance so neat <br> Has sweet Georgia Brown. <br> Fella's sigh, and even cry <br> For sweet Georgia Brown. <br> I tell you just why <br> You know I don't lie. <br> It's been said <br> She knocks them dead <br> In any old town. <br> Since she came right <br> It's a shame <br> How she brings them down. <br> In Liverpool she even dare <br> To critize the Beatles' hair. <br> With their whole fanclub <br> Standing there <br> I mean sweet Georgia Brown. <br> I say this group is absolutely marvellous with the piano, don't you  <br>  <br>  <br>  <br> Think so. Not too commercial, boys, not too commercial! <br> When it comes to music <br> Sweet Georgia is known to mind, <br> Don't buy clothes at fashion shows <br> But she still looks fine <br> Snap chicks cry, <br> They want to die <br> When Georgie does the twist <br> I never would try <br> To tell you just why. <br> Use your imagination <br> There's a DJ crazy for her <br> Living in out home town <br> Since she came it's a shame <br> She turns him down <br> Records that she can get <br> Are records, they ain't sent him yet <br> Carolina may have Dina, <br> But that don't have Georgia Brown."
Sweet Georgia Brown(bernie/pinkard/casey),"Well let me tell you well no chick made <br> Could be the same <br> As sweet georgia brown. <br> Crazy feet that dance so neat <br> Has sweet georgia brown. <br> Fella's sigh, and even cry <br> For sweet georgia brown. <br> I tell you just why <br> You know i don't lie. <br> It's been said <br> She knocks them dead <br> In any old town. <br> Since she came right <br> It's a shame <br> How she brings them down. <br> In liverpool she even dare <br> To critize the beatles' hair. <br> With their whole fanclub <br> Standing there <br> I mean sweet georgia brown. <br> I say this group is absolutely marvellous with the piano, don't you <br> Think so. not too commercial, boys, not too commercial! <br>  <br>  <br>  <br> When it comes to music <br> Sweet georgia is known to mind, <br> Don't buy clothes at fashion shows <br> But she still looks fine <br> Snap chicks cry, <br> They want to die <br> When georgie does the twist <br> I never would try <br> To tell you just why. <br> Use your imagination <br> Theres a dj crazy for her <br> Living in out home town <br> Since she came it's a shame <br> She turns him down <br> Records that she can get <br> Are records, they ain't sent him yet <br> Carolina may have dina, <br> But that don't have georgia brown. <br> Oh that sweet georgia, <br> Yeah yeah yeah i mean brown, oh oh oh. <br> Sweet georgia brown. <br> "
Sweet Litlle Sixteen,"They're really rocking in Boston, <br> In Philadelphia PA, <br> Deep in the heart of Texas, <br> On down the Frisco Bay. <br> All over Saint Louis <br> And down in New Orleans. <br> All the cats want to dance with <br> Sweet little sixteen. <br> Sweet little sixteen, <br> She's just got to have <br> About half a million <br> Framed autopraphs. <br> Her wall is filled with pictures, <br> She gets them one by one. <br> Becomes so excited, <br> Oh watch her at the run boy.  <br>  <br>  <br>  <br> Oh mommy mommy, <br> Please may I go. <br> You know it's such a sight to see <br> Somebody steal the show. <br> Oh daddy daddy, <br> I beg of you. <br> Please say it to mommy <br> It's alright with you. <br> Sweet little sixteen <br> She's got the grown up blues. <br> Tight dresses and lipstick, <br> She's sporting in high heeled boots. <br> Oh but tomorrow morning <br> She'll have to change her trend <br> Become sweet sixteen <br> And back in cla** again."
