Song Title,Lyrics
"Let It Snow, Let It Snow, Let It Snow","Oh, the weather outside is frightful <br> But the fire is so delightful <br> And since we've no place to go <br> Let it snow, let it snow, let it snow <br> Man, It doesn't show signs of stopping <br> And I brought some corn for popping <br> The lights are turned way down low <br> Let it snow, let it snow, let it snow <br> When we finally kiss good-night <br> How I'll hate going out in the storm <br> But if you really hold me tight <br> All the way home I'll be warm  <br>  <br>  <br>  <br> The fire is slowly dying <br> And, my dear, we're still good-bye-ing <br> But as long as you love me so <br> Let it snow, let it snow, let it snow <br> When we finally kiss good-night <br> How I'll hate going out in the storm <br> But if you really grab me tight <br> All the way home I'll be warm <br> The fire is slowly dying <br> And, my dear, we're still good-bye-ing <br> But as long as you love me so <br> Let it snow, let it snow, let it snow"
Let Me Roll,"I'm a needle in a haystack <br> I'm a complex soul <br> If you get with me baby <br> I'm gonna do it all <br> Ain't got no famous friends to talk about <br> Just heart and soul <br> Instead, believe me baby <br> And let me roll <br> I'm so tired of misdemeanours <br> I get onto cruise control <br> All I want is a chance to be here <br> I'm prepared to lose my soul <br> Ain't got no Escalade to talk about <br> Just heart and soul <br> Instead, believe me baby <br> And let me roll <br> Let me roll <br> 'Cause I'm not too proud to beg <br> Please let me roll <br> 'Cause I'll be kickin' inside your head <br> Please - ain't got no credit cards to feature now <br> Just heart and soul <br> Instead, believe me baby <br> And let me roll <br> I'm a circle in the corner <br> I'm a one-man show <br> If you get with me baby <br> I'm gonna do it all <br> I'm your fall in winter <br> I'm a wanted sign <br> And if you don't read me baby <br> You might lose your mind <br> Ain't got no rain no car to ? baby <br> I'll let you know <br> Think ahead, believe me baby  <br>  <br>  <br>  <br> And let me roll <br> Let me roll <br> I'm not too proud to beg <br> Please let me roll <br> 'Cause I'll be kickin' inside of your head <br> I ain't got no credit cards to feature now <br> Just heart and soul <br> Think ahead, believe me baby <br> And let me roll <br> Don't play with time <br> Don't play me <br> Don't play the night, ah ah baby <br> Don't make me say it again <br> Get ready now <br> Let me roll <br> Let me roll <br> Let me roll <br> Let me roll <br> Let me roll <br> Let me roll <br> Let me roll <br> Let me roll <br> Ain't got no rain no car to ? baby <br> Just heart and soul <br> Ain't got no famous friends to talk about <br> Just heart and soul <br> Ain't got no credit cards to feature now <br> Just heart and soul <br> Instead, believe me baby <br> Let me roll <br> 'Cause I'm not too proud to beg <br> Please let me roll <br> 'Cause I'll be kickin' inside your head <br> Please, I ain't got no Escalade to talk about <br> Just heart and soul <br> Think ahead, believe me baby <br> Let me roll <br> "
Let Yourself,"I've been watching you from afar <br> I even know who you are <br> When no one knows your name, yeah <br> I've, I've seen your face in the crowd <br> I've been there where you are now <br> When you're just turning time, yeah <br> Let yourself be part of something new, tonight <br> Take a chance and go inside of you <br> We both know what you can do <br> Got one more night to discover something <br> Better, something better, something better <br> You have all these thoughts in your mind <br> When all you need is my time <br> Yet they still think you're bad, yeah <br> But all of these changes I discover in me <br> They came so naturally <br> Whenever we go down, yeah <br> Let yourself be part of something new tonight <br> Take a chance and go inside of you <br> We both know what you can do <br> Got one more night to discover something  <br>  <br>  <br>  <br> Better, something better <br> One more night to discover something <br> Better, something better, something better <br> Give me something <br> Give me something <br> I'm talking bout a friend of mine, we spent some time and she touched my soul <br> Made me let go <br> See this dream that she was looking for was right outside her door and I showed her <br> Yes, I saw her <br> Lady Caresse, you're really something <br> Woman indeed, you got so much coming <br> (Don't give up, just don't give up) <br> Let yourself be a part of something new tonight <br> Take a chance, let's go inside of you <br> Cause we both know what you can do <br> One more night to discover something <br> Just let yourself <br> Be part of something new <br> We both know what you can do"
Let's Stay Together,"I, I'm so in love with you <br> Whatever you want to do is alright with me <br> You make me feel so brand new <br> And I wanna spend my whole life with you <br> Let me say that since, since we've been together <br> Loving forever is what I need, yeah <br> Oh let me be the one you come running to <br> 'cause I'll never be untrue <br> Oh let's, let's stay together <br> Loving you whether, whether <br> Times are good or bad, happy or sad <br> Ooh ooh yeah yeah <br> Whether times are good or bad, happy or sad <br> And why, somebody tell me  <br>  <br>  <br>  <br> Why do people break up <br> Oh, then turn around and make up <br> I just can't see <br> Oh and you'd never do that to me <br> Now would you, baby? <br> Bein' around you is all I see <br> That's what I wanna do <br> So let's, let's stay together <br> Loving you whether <br> Whether times are good or bad, happy or sad <br> Let's, let's stay together <br> Loving you whether <br> Whether times are good or bad, happy or sad <br> Let's, let's stay together <br> Loving you whether <br> Whether times are good or bad, happy or sad"
Let's Stay Together (Single),"I <br> I'm so in love with you <br> Whatever you want to do <br> Is alright with me <br> You make me feel so...in you <br> And i wanna spend my whole life with you <br> Let the senses <br> Since we've been together <br> Loving forever <br> Is what I need yeah oh let me be the one who come running to.. <br> Cuz I'll never be a true.. <br> Ooh <br> --------------------------------------------------- <br> [Chorus] <br> Let's...let's stay together <br> Loving you whether...whether <br> Times are good or bad....happy or sad uuh uuh yeah yeah <br> Whether times are good or bad...happy or sad  <br>  <br>  <br>  <br> --------------------------------------------------- <br> And why..somebody tell me <br> Why the people break up <br> Ohh they turn around and make up <br> I just can't see <br> Ohh and you never do...that to me, now would you baby <br> Being around is all i see..is what i wanna do so <br> --------------------------------------------------- <br> [Chorus x3] <br> Let's...let's stay together <br> Loving you whether...whether <br> Times are good or bad...happy or sad <br> [Chorusx3] <br> --------------------------------------------------- <br> END"
Let&#039;s Stay Together,"I <br> I'm so in love with you <br> Whatever you want to do <br> Is alright with me <br> You make me feel so... In you <br> And I wanna spend my whole life with you <br> Let the senses <br> Since we're been together <br> Loving forever <br> Is what I need yeah <br> Let me be the one who come harder to <br> 'Cause I'll never be a true <br> Ooh <br> Chorus: <br> Let's, let's stay together <br> I'll be with you whether whether <br> Time's good or bad, happy or sad <br>  <br>  <br>  <br> Uuh uuh yeah yeah <br> We love time is good or bad <br> Happy or sad <br> And why somebody tell me <br> Why the people break up <br> ... Make up <br> I just can't see <br> Ooh and you never do <br> And let to me, now would you baby <br> Beat ti around you is all I see <br> That's what I wanna do <br> 3 x chorus: <br> Let's, let's stay together <br> Loving you with you whether whether <br> Time's good or bad, happy or sad"
Letting Go,"Baby, baby, why must you travel? <br> Four little faces, they need you home <br> Laughing, crying, a boy in your shadow <br> Just by the suitcases, now he knows <br> Watching the suitcases, now he knows <br> Always a feelin' inside every time that you go <br> Letting go <br> So many places you hide but you never belong <br> Letting go <br> Dying to see you tonight, I'm alive when you're home <br> When you're home <br> You're my only way to the water <br> Throw me inside, let me drink off you <br> And maybe, maybe, I'll give you a daughter <br> Maybe we'll see what this love can do <br> Then we will see what this love can do  <br>  <br>  <br>  <br> Always feelin' inside every time that you go <br> Letting go <br> So many places you fly to but never belong <br> Letting go <br> Dying to see you tonight, I'm alive when you're home <br> When you're home <br> Letting go <br> Always a feelin' inside every time that you go <br> Letting go <br> So many places you fly to but never belong <br> Letting go <br> Dying to see you tonight, I'm alive when you're home <br> When you're home <br> When you're home <br> When you're home <br> When you're home <br> Baby, baby, why must you travel? <br> Four little faces, they need you home"
Life On Mars,"It's a God, awful small affair <br> To the girl with the mousy hair <br> But her mummy is yelling, ""No"" <br> While her daddy has told her to go <br> Now, her friend is nowhere to be seen <br> As she walks through her sunken dream <br> To the seat with the clearest view <br> As she walks to the silver screen <br> But the film is a saddenin' bore <br> 'Cause she's watched it ten times or more <br> She could spit in the eyes of fools <br> As they ask her to focus on <br> Sailors fighting in the dance hall <br> Oh man, look at those cavemen go <br> It's the freakiest show <br> Take a look at the Lawman <br> Beatin' up the wrong guy <br> Oh man, wonder if he'll ever know <br> He's in the best selling show <br> Is there life on Mars?  <br>  <br>  <br>  <br> It's on America's tortured brow <br> Mickey Mouse has grown up a cow <br> And the workers have struck for fame <br> 'Cause Lennon's on sale again <br> See the mice in their million hordes <br> From Ibiza to the Norfolk Broads <br> Rule Britannia is out of bounds <br> To my mother, my dog and clowns <br> But the film is a saddenin' bore <br> 'Cause I wrote it ten times or more <br> It's about to be writ again <br> As I ask you to focus on <br> Sailors fighting in the dance hall <br> Oh man, look at those cavemen go <br> It's the freakiest show <br> Take a look at the Lawman <br> Beatin' up the wrong guy <br> Oh man, wonder if he'll ever know <br> He's in the best sellin' show <br> Is there life on Mars?"
Life on the Dance floor,"My love, you got me dreamin' <br> That you're next to me <br> And my love, there's no place <br> I would rather be <br> You make everything right, babe I think <br> You're the angel that I can't be <br> You amaze me, you complete me <br> And you turn me on, that cannot be wrong <br> Hold on tight, gotta get it right <br> When you take all night <br> (For whatever it needs to be done) <br> Hold on tight, let it go all night <br> Gotta get it right, right <br> Life on the dance floor, here we go once again <br> Life on the dance floor, here we go once again <br> Life on the dance floor, here we go once again <br> Life! <br> My love, your body's screamin' <br> I can hear my name, I can hear my name <br> I don't know what is doing to me <br> It's kinda mental, driving me insane <br> Driving me insane <br> 'Cause you amaze me, you complete me, <br> And you turn me on, <br> Girl, you turn me on! <br> And whatever you're doing to me, I hear my heart sing  <br>  <br>  <br>  <br> How can that be wrong? How can that be wrong? <br> Hold on tight, gotta get it right <br> When you take all night <br> (For whatever it needs to be done) <br> Hold on tight, let it go all night <br> Gotta get it right <br> Life on the dance floor, here we go once again <br> Life on the dance floor, here we go once again <br> Life on the dance floor, here we go once again <br> Life! <br> Come on baby, I can understand <br> I feel your heartbeat <br> Let me be that man, <br> Let me be that man! <br> (x2) <br> Hold on tight, gotta get it right <br> When you take all night <br> (For whatever it needs to be done) <br> Hold on tight, let it go all night <br> Gotta get it right <br> (x2) <br> Life on the dance floor, here we go once again <br> Life on the dance floor, we'll be here to the end <br> Life on the dance floor, there she goes once again <br> Life on the dance floor, there she goes, there she goes!"
Life On The Dancefloor,"My love <br> You got me dreamin' <br> When you're next to me <br> And my love <br> There's no place <br> I would rather be <br> You make everything right, babe I think <br> You're the angel <br> That I can be <br> You amaze me <br> You complete me <br> I can turn me on <br> I can not be wrong <br> Hold on tight <br> That I get it right <br> When you take a night <br> (For whatewer it gives to me) <br> Hold on tight <br> Let it go allright <br> But I'll get it right <br> Life on the dancefloor <br> Here we go <br> Once again <br> Life on the dancefloor <br> Here we go <br> 'Till the end <br> Life on the dancefloor <br> Here we go <br> Once again <br> Life... <br> My love <br> Your body's screamin' <br> I can hear my name <br> I can hear my name <br> I don't know what is doing to me <br> It's kind of menthol <br> Driving me insane <br> Driving me insane <br> 'Cause you amaze me <br> You complete me <br> I can turn me on <br> Girl you turn me on <br> Whatever you're doing to me <br> I hear my heart sing <br> I can not be wrong <br> I can not be wrong <br> Hold on tight <br>  <br>  <br>  <br> But I'll get it right <br> Let it take a night <br> (For whatever it used to be) <br> Hold on tight <br> Let it go all night <br> I'll get it right <br> Life on the dancefloor <br> Here we go <br> Once again <br> Life on the dancefloor <br> Here we go <br> 'Till the end <br> Life on the dancefloor <br> Here we go <br> Once again <br> Life... <br> Come on baby I can understand <br> I feel your heartbeat <br> Let me be that man <br> Let me be that man <br> Hold on tight <br> I'll get it right <br> Let it take a night <br> (For whatever it used to be) <br> Hold on tight <br> Let it go all night <br> I'll get it right <br> Hold on tight <br> I'll get it right <br> Let it take a night <br> (For whatever it used to be) <br> Hold on tight <br> Let it go all night <br> And I'll get it right <br> Life on the dancefloor <br> Here we go <br> Once again <br> Life on the dancefloor <br> We'll be here <br> 'Till the end <br> Wife on the dancefloor <br> There she goes <br> Once again <br> Wife on the dancefloor <br> There she goes <br> There she goes..."
Lift Off,"[Produced By: Don Jazzy, Jeff Bhasker, Kanye West, Mike Dean & Q-Tip] <br> [Spoken Intro] <br> All engines running <br> [Hook: Beyoncé] <br> We gonna take it to the moon, take it to the stars <br> How many people you know can take it this far? <br> I'm supercharged, we about to take this whole thing to Mars <br> Now we gonna take it to the moon, take it to the stars <br> We don't know what we could do to make it this far <br> So many scars, we about to take this whole thing to Mars <br> [Verse 1: Kanye] <br> Lift off, lift off, takin' my coat off <br> Showing my tattoos, I'm such a show off, huh <br> I feel the pain and then roll off <br> I got the whole city, they about to go off <br> How many n***as with me up and in the aisle? <br> How many people want to roll on me now? <br> Like you know na na na, you know me by now <br> Know me, know me by now <br> [Hook: Beyoncé] <br> We gonna take it to the moon, take it to the stars <br> How many people you know can take it this far? <br> I'm supercharged, we about to take this whole thing to Mars <br> Now we gonna take it to the moon, take it to the stars <br> We don't know what we could do to make it this far <br> So many scars, we about to take this whole thing to Mars <br> [Bridge: Kanye] <br> Lift off, like you know na na na <br> You know me by now, know me, know me by now <br> You know me know me by now, know me, know me by now  <br>  <br>  <br>  <br> [Verse 2: Jay-Z] <br> Lift off <br> Rappers hear Watch the Throne, they gon' be pissed off <br> Earth is boring to 'em, sh** is making my dick soft <br> When you Earnhardt as me, eventually you hit a big wall <br> 5-4-3-2 we need fuel, lift off <br> [Hook: Beyoncé] <br> We gonna take it to the moon, take it to the stars <br> How many people you know can take it this far? <br> I'm supercharged, we about to take this whole thing to Mars <br> Now we gonna take it to the moon, take it to the stars <br> We don't know what we could do to make it this far <br> So many scars, we about to take this whole thing to Mars <br> [Spoken Outro] <br> 20 seconds and counting <br> T minus 15 seconds, guidance is internal <br> 12, 11, 10, 9, ignition sequence start <br> 6, 5, 4, 3, 2, 1, 0, all engines running <br> Lift off, we have a lift off, lift off <br> [Hook: Beyoncé] <br> Tell me <br> We gonna we gonna we gonna... <br> We gonna take it to the moon <br> We gonna we gonna we gonna... <br> We gonna take it to the moon <br> Take it to the stars (tell me) <br> We gonna take it to the moon <br> Take it to the stars <br> How many people you know can take it this far? <br> Take it this far, take it this far, take it this far... <br> Take it to the stars <br> How many people you know can take it this far? <br> Take it this far, take it this far, take it this far... <br> We gonna we gonna we gonna..."
Like A Rolling Stone,"Yeah, once upon a time you dressed so fine <br> You threw the bums a dime in your prime, didn't you? <br> Yeah, people'd call, say, ""Beware doll, you're bound to fall"" <br> They thought they were just a kiddin' you <br> You used to laugh about <br> Everybody that was hangin' out <br> And now you don't walk so proud <br> Now you don't talk so loud <br> About having to scrounging for your next meal <br> How does it feel? <br> How does it feel, to be on your own <br> With no direction home <br> A complete unknown <br> Just like a rolling stone? C'mon <br> Yeah, you went to the finest schools all right, Miss Lonely <br> But you know you only used to get juiced in it <br> Nobody taught you how to live out on the street <br> But now you gonna have to get used to it <br> You said you'd never compromise <br> With the mystery tramp but now you realize <br> That he's not selling any alibis <br> As you stare into the vacuum of his eyes <br> And say do you want to make a deal?  <br>  <br>  <br>  <br> How does it feel? <br> How does it feel, to be on your own <br> With no direction home <br> Like a complete unknown <br> Just like a rolling stone? <br> How does it feel? <br> How does it feel, to be on your own <br> With no direction home <br> A complete unknown <br> Just like a rolling stone? <br> Yeah, the princess on the steeple, all the pretty people <br> Drinkin', thinkin' that they got it made <br> Exchanging all kinds of precious gifts <br> They're gonna take that diamond ring <br> You'd better pawn it, babe <br> You used to be so amused <br> At Napoleon in rags and the language that he used <br> Now go to him now, he calls you, you can't refuse <br> When you got nothing, you got nothing to lose <br> You're invisible now, you got no secrets to conceal <br> How does it feel? <br> How does it feel, to be on your own? <br> With no direction home <br> Like a complete unknown <br> Just like a rolling stone? C'mon"
Lips Like Sugar,"Woah <br> Ooh, ooh <br> Ooh, ooh <br> Woah She floats like a swan <br> Grace on the water <br> Lips like sugar <br> Lips like sugar <br> And just when you think you've caught her <br> She glides across the water <br> She calls for you in the night <br> To share in the moonlight You'll flow down her river <br> She'll ask you forgive her <br> Lips like sugar <br> Sugar kisses <br> Lips like sugar <br> Sugar kisses She knows what she knows <br> I know what she's thinking <br> Sugar kisses, sugar kisses <br> And just when you think that she's yours <br> She's flown to another man's shores <br> To laugh when you're breaking <br> Your world she's forsaking You'll flow down her river <br> But you'll never forgive her <br> Lips like sugar <br> Sugar kisses <br> Lips like sugar <br> Sugar kisses Loves, so me say she floats like a swan  <br>  <br>  <br>  <br> In a blessed world <br> She is one in a million, lord have mercy <br> She floats like a swan <br> S[?] <br> She taught love emotion, lord <br> Love so sweet, sweet sugar kisses <br> Moments like these are hits, not misses <br> See d'love, love and kisses <br> Moments like these, hits not misses <br> Why, let me show, 'na, man <br> She kiss me so sweet when that tension emits <br> I feel her body heat <br> Why, let me show, 'na, man She'll be my mirror <br> Reflect what I am <br> Loser and a winner <br> The king of Siam <br> And my siamese twin <br> Alone in the river <br> Mirror kisses, mirror kisses Lips like sugar <br> Sugar kisses <br> Lips like sugar <br> Sugar kisses <br> Lips like sugar <br> Sugar kisses <br> Lips like sugar <br> Sugar kisses"
Loaded,Oh little girl <br> What have we done <br> One of us came undone <br> Which one <br> Lost in the moment <br> My despair <br> Maybe we just don't care <br> I care <br> Put it on me <br> But maybe not this much <br> It happened with just one touch <br> The devil in you I trust <br> Caught it on your face I know it's true <br> Every time you look at me <br> This is not a place for me and you <br> Every time you look at me <br> Living in a dream that I wake up <br> Wondering where I'm going to <br> But it's true when I do I see you <br> Loaded like a gun <br> Oh little girl <br> Where will we go <br> One of us got to know <br> There when I told you so <br> You let me feel <br> The place of my regret <br> Hearing you call my name <br> Tomorrow lies in pain <br> Far away <br> Caught it on your face I know it's true <br> Every time you look at me <br> This is not a place for me and you <br> Every time you look at me <br>  <br>  <br>  <br>  <br> Living in a dream that I wake up <br> Wondering where I'm going to <br> But it's true when I do I see you <br> Loaded like a gun <br> Every time you look at me <br> Call my number (loaded like a gun) <br> Make me weak (loaded like a gun) <br> You're like thunder (loaded like a gun) <br> Skip a beat (loaded like a gun) <br> How the steel went through me <br> From a loaded gun <br> Knowing I could break if you were the only one <br> I can feel you almost there but it's plain to see <br> Going down so easily <br> I want you to look at me <br> Far away <br> Caught it on her face I know it's true <br> Every time you look at me <br> This is not a place for me and you <br> Every time you look at me <br> Living in a dream that I wake up <br> Wondering where I'm going to <br> But it's true when I do I see you <br> Loaded like a gun <br> Every time you look at me <br> Every time you look at me
Loneliest Star,"Picture the sky that is how high I reach <br> So far alive none have been right for me <br> But your love, is a chance I'd like to take <br> With each breath in me I wait <br> If it brings you back to me <br> Because I'm free and I'm young <br> I'm the loneliest star from the sun <br> But I feel that I'm close to the one <br> Who will stop me from coming undone <br> Cause I'm free <br> I have been close <br> I have been almost near (who do you really want to make it, who do you want to k**) <br> But city light <br> But nothing quite like here (who do you really want to be right here) <br> And your love, (your love) is a light that binds us both, (your love) <br> With each breath in me I hope <br> We won't throw it all away <br> Don't you know that I'm free and I'm young  <br>  <br>  <br>  <br> I'm the loneliest star from the sun <br> And I feel that I'm close to the one <br> Who will stop me from coming undone <br> (With your love), I know that I could be the best with, (With your love), I know that I can take a risk with (With your <br> love), I could fly with your love, (With your love, With your love), I feel alone to try and mess with, (With your love), you and I <br> would be possessed with (With your love), I would die for you love (With your love) <br> Don't you know that I'm free and I'm young <br> I'm the loneliest star from the sun <br> But I feel that I'm close to the one <br> Who will stop me from coming undone <br> Cause I'm free, don't you know I'm free <br> Cause I'm free, don't you know I'm free. <br> "
Lost My Faith,We both know <br> That the harder we try <br> Can't understand it <br> We're so caught up in the reasons why <br> Station to station <br> And we couldn't even say their names <br> I realized it <br> Was just a game <br> I had lost my faith <br> Long ago <br> I had lost my faith <br> Long ago <br> I can see <br> That if I stay close to your side <br> All of my pressures now <br> I know they will subside <br> If ever you need me <br> All you gotta do is fall <br> I hear you sayin' <br> That you got it all <br> I had lost my faith <br> Long ago <br> I had lost my faith  <br>  <br>  <br>  <br> Long ago <br> A stranger so it seems <br> I lie here for you touch <br> But what I'd like to know <br> Is why do I want you so much <br> You say that's all the same <br> All through my life <br> I have <br> Waited for you <br> And <br> Have you waited too <br> are you feeling what I'm feeling <br> Ohhhh.... I <br> I had lost my faith <br> Long ago <br> I had lost my faith long ago <br> I had lost my faith <br> Long ago <br> I had lost my faith <br> Long ago <br> I lost my faith <br> I lost my faith <br> I lost my faith <br> Ohh love
Love,"[Click here to see what Seal has to say about the meaning behind ""Love""] <br> Do you ever feel, like your through air? <br> That time stood still all that you do is wrong ? <br> Remember this, when you're down in despair and you bleed <br> You don't want care but you need me to be your friend <br> Love helps us love <br> Love helps us feel <br> Love finds imaginary and then makes it real <br> Love picks you up <br> Love sets you free <br> Open your arms and be loved by me <br> Do you ever feel, you're just making it by ? <br> And you can't so you try for relief in another's eyes, yeah <br> Remember this, sometimes the only way up is to crawl <br> You're already down you can't fall anymore <br> Cos love helps us love  <br>  <br>  <br>  <br> Love helps us deal <br> Love finds imaginary and then makes it real <br> Love picks you up <br> Love sets you free <br> Open your arms and be loved by me <br> Don't you know it's a game of give and take <br> Don't you know it's just something we can't fake <br> If I had a piece for you to take then it would be that <br> Love only makes you strong <br> (And it would be that) <br> Love makes you heal <br> (And it could be that) <br> Love only hates with love with love with love with love with love <br> Give me your hands I can feel for you <br> Open your heart I can heal for you <br> Give me a sign I will reach for you <br> Open your arms and be loved <br> Open your arms and be loved <br> By me <br> By me <br> By me"
Love Don't Live Here Anymore,"You abandoned me <br> Love don't live here anymore <br> Just a vacancy <br> Love don't live here anymore <br> When you lived inside of me <br> There was nothin' I could conceive <br> That you wouldn't do for me <br> Trouble seemed so far away <br> You changed that right away, baby <br> You abandoned me <br> Love don't live here anymore <br> Just a vacancy <br> Love don't live here anymore <br> Love don't live here anymore <br> Just emptiness and memories <br> Of what we had before you went away <br> Found another place to stay, another home <br> You abandoned me <br> Love don't live here anymore  <br>  <br>  <br>  <br> Just a vacancy, babe <br> Love don't live here anymore <br> In the windmills of my eyes <br> Everyone can see the loneliness inside me <br> Why'd you have to go away? <br> Don't you know I miss you so and need your love? <br> You abandoned me <br> Love don't live here anymore <br> Just a vacancy <br> Love don't live here anymore <br> You abandoned me <br> Love don't live here anymore <br> Just a vacancy, babe <br> Love don't live here anymore <br> No, no, no <br> You abandoned me <br> Love don't live here, live here, no, no <br> Just a vacancy, babe <br> Love no more"
Love For Sale,"When the only sound in the empty street, <br> Is the heavy tread of the heavy feet <br> That belong to a lonesome cop <br> I open shop. <br> When the moon so long has been gazing down <br> On the wayward ways of this wayward town. <br> That her smile becomes a smirk, <br> I go to work. <br> Love for sale, <br> Appetising young love for sale. <br> Love that's fresh and still unspoiled, <br> Love that's only slightly soiled, <br> Love for sale. <br> Who will buy? <br> Who would like to sample my supply?  <br>  <br>  <br>  <br> Who's prepared to pay the price, <br> For a trip to paradise? <br> Love for sale <br> Let the poets pipe of love <br> in their childish way, <br> I know every type of love <br> Better far than they. <br> If you want the thrill of love, <br> I've been through the mill of love; <br> Old love, new love <br> Every love but true love <br> Love for sale. <br> Appetising young love for sale. <br> If you want to buy my wares. <br> Follow me and climb the stairs <br> Love for sale. <br> Love for sale."
Love Is Powerful,"Hey Mr. Shame won't you help me please 'cause I am feelin' poor <br> This crazy game I play is not the same as the one I played before <br> When he looked me in the eyes and can he smile, said boy you know the score <br> Don't you know that love baby don't you know that love is powerful <br> Whoahh, love power... <br> Hey Mr. Shame won't you help me please 'cause I am feelin' down <br> I feel strung out 'cause you know I don't know where the bends are...... <br> When you said I love ya, ohh, I really dig you <br> But that's okay if that the way you really are <br> Don't you know that love baby don't you know that love is powerful <br> Whoah now, love power <br> Maybe <br> Whoah now, love power <br> Maybe <br> Sing! <br> Love is powerful <br> Love is powerful <br> Love power <br> Maybe <br> Ohh... <br> Love is powerful... <br> You shoulda known  <br>  <br>  <br>  <br> You shoulda known <br> You shoulda known... <br> It's gonna take some time <br> Now while you change your mind <br> Depend on how you feel... <br> It's just a change in time... <br> You shoulda known <br> You shoulda known <br> Maybe you shoulda known...ye-yeah... <br> That love is powerful... <br> Shock! <br> It's not the arrogant... superiority <br> It's not the pressure <br> It's the feeling of minority <br> It's the being taught by those who through our mistakes learned <br> It's the being hurt by those who took the pill.... <br> These are the questions given out to your life <br> Take all from life that you can get! <br> You better believe it! <br> My love is powerful <br> Whoah oh... <br> Love's power <br> Maybe... <br> May the sun go rise <br> Take away the snake this power the sun burns <br> Make me feel the show <br> Do it! Do it! Do it! Do it!"
Love T.K.O.,"Lookin' back over my years <br> I guessed, I've shedded some tears <br> Told myself time and time again <br> This time I'm gonna win <br> But another fight, things ain't right <br> I'm losin' again <br> Takes a fool to lose twice <br> And start all over again <br> Think I'd better let it go <br> Looks like another love T.K.O <br> Think I'd better let it go, let it go, baby <br> Looks like another love T.K.O <br> Tried to take control of the love <br> Love took control of me <br> 'Cause you lose all thoughts, sense of time <br> And have a change of mind <br> Takin' the bumps and the bruises <br> Of all the things of a two-time loser <br> Just tryin' to hold on, faith is gone <br> It's just another sad song <br> I think I'd better let it go <br> Looks like another love T.K.O <br> Yes, I think I'd better let it go, let it go, baby <br> Looks like another love T.K.O <br> Tried to take control of the love <br> Love took control of me <br> 'Cause you lose all thoughts, sense of time <br> And have a change of mind  <br>  <br>  <br>  <br> Takin' the bumps and the bruises <br> Of all the things of a two-time loser <br> See I try to hold on, my faith is gone <br> It's just another sad song <br> And I think I'd better let it go <br> Looks like another love T.K.O <br> Think I'd better let it go, if I know what's good for you, baby <br> Looks like another love T.K.O <br> I couldn't stand this pain much longer <br> Think I'd better let it go, let it go, baby <br> Looks like another love T.K.O <br> Oh, sometimes, sometimes I just feel like I wanna say, I wanna say <br> 'Cause it looks like another love T.K.O <br> Tired of gettin' beat up by love <br> Think I'd better let it go, let it go, baby <br> Looks like another love T.K.O <br> Think I'd better let it go <br> Looks like another love T.K.O <br> Think I'd better let it go, let it go, baby <br> Looks like another love T.K.O <br> Oh, they say love is better the second time around <br> Think I'd better let it go <br> Looks like another love T.K.O <br> I think I'd better let it go"
Love TKO,"Lookin' back over my years <br> I guessed, I've shedded some tears <br> Told myself time and time again <br> This time I'm gonna win <br> But another fight, things ain't right <br> I'm losin' again <br> Takes a fool to lose twice <br> And start all over again <br> Think I'd better let it go <br> Looks like another love T.K.O. <br> Think I'd better let it go, let it go, baby <br> Looks like another love T.K.O. <br> Tried to take control of the love <br> Love took control of me <br> 'Cause you lose all thoughts, sense of time <br> And have a change of mind <br> Takin' the bumps and the bruises <br> Of all the things of a two-time loser <br> Just tryin' to hold on, faith is gone <br> It's just another sad song <br> I think I'd better let it go <br> Looks like another love T.K.O. <br> Yes, I think I'd better let it go, let it go, baby <br> Looks like another love T.K.O. <br> Tried to take control of the love <br> Love took control of me <br> 'Cause you lose all thoughts, sense of time <br> And have a change of mind  <br>  <br>  <br>  <br> Takin' the bumps and the bruises <br> Of all the things of a two-time loser <br> See I try to hold on, my faith is gone <br> It's just another sad song <br> And I think I'd better let it go <br> Looks like another love T.K.O. <br> Think I'd better let it go, if I know what's good for you, baby <br> Looks like another love T.K.O. <br> I couldn't stand this pain much longer <br> Think I'd better let it go, let it go, baby <br> Looks like another love T.K.O. <br> Oh, sometimes, sometimes I just feel like I wanna say, I wanna say <br> 'Cause it looks like another love T.K.O. <br> Tired of gettin' beat up by love <br> Think I'd better let it go, let it go, baby <br> Looks like another love T.K.O <br> Think I'd better let it go <br> Looks like another love T.K.O. <br> Think I'd better let it go, let it go, baby <br> Looks like another love T.K.O. <br> Oh, they say love is better the second time around <br> Think I'd better let it go <br> Looks like another love T.K.O. <br> I think I'd better let it go"
Love Won't Let Me Wait,"The time is right <br> You hold me tight <br> And love is got me high <br> Please tell me, yes <br> And don't say no, honey not tonight <br> I need to have you next to me <br> In more ways than one <br> And I refuse to leave <br> 'Till I see the morning sun <br> Creep through your window pane <br> 'Cause love won't let me wait <br> (Not one more minute, baby) <br> The time is right <br> Turned down the lights and take my hand <br> We will take a flight <br> And spend the night in a wonderland <br> Now move a little close to me  <br>  <br>  <br>  <br> You owe it to yourself <br> And I will selfishly <br> Take a little for myself <br> And it's because of you <br> That love won't let me wait <br> (No, listen girl) <br> I need your love so desperately <br> And only you can set me free <br> When I make love to you <br> We will explode in ecstacy <br> And I won't take the blame <br> 'Cause love won't let me wait, no <br> Love won't let me wait (my temperature's rising) <br> Love won't let me wait (cause your so tantalizing) <br> (Oh, listen girl) <br> Love won't let me wait"
