Song Title,Lyrics
Party favor,"[Verse 1] <br> Hey, call me back <br> When you get this <br> Or when you’ve got a minute <br> We really need to talk <br> Oh wait, you know what <br> Maybe just forget it <br> Cause by the time you get this <br> Your number might be blocked <br> [Chorus] <br> Stay and blah blah blah <br> You just want what you can’t have <br> No wait, I’ll call the cops <br> If you don’t stop I’ll call your dad <br> And I hate to do this to you on your birthday <br> Happy birthday by the way <br> It’s not you it’s me and all that other bullsh** <br> You know that’s bullsh** <br> Don’t you, babe <br> I’m not your party favor <br> [Verse 2] <br> Look, now I know we could’ve done it better  <br>  <br>  <br>  <br> But we can’t change the weather <br> And the weather’s come and gone <br> Books don’t make sense if you read them backwards <br> You’ll single out the wrong words <br> Like you [?] <br> [Chorus] <br> You can’t stay and blah blah blah <br> You just want what you can’t have <br> No wait, I’ll call the cops <br> If you don’t stop I’ll call your dad <br> And I hate to do this to you on your birthday <br> Happy birthday by the way <br> It’s not you it’s me you and all that other bullsh** <br> You know that’s bullsh** <br> Don’t you, babe <br> I’m not your party favor"
​see-through,"[Verse 1] <br> Wait a minute, let me finish <br> I know you don't care, but can you listen? <br> I came committed, guess I overdid it <br> Wore my heart out on a chain around my neck <br> And now it's missing <br> [Chorus] <br> So I think I better go <br> I never really know how to please you <br> You're looking at me like I'm see-through <br> I guess I'm gonna go <br> I just never know how you feel <br> Do you even feel anything?  <br>  <br>  <br>  <br> [Verse 2] <br> You said, ""Don't treat me badly"" <br> But you said it so sadly, so I did the best I could <br> Not thinking you would have left me gladly <br> I know you're not sorry, why should you be? <br> 'Cause who am I to be in love when your love never is for me? <br> [Chorus] <br> So I think I better go <br> I never really know how to please you <br> You're looking at me like I'm see-through"
SIRENS | Z1RENZ,"[Billie Eilish & Denzel Curry:] <br> Babe, when you hear the siren sounds <br> When the karma come back 'round, don't let me down <br> Babe, there's a time to stand your ground <br> Even if one of them sounds, don’t let me down <br> [Denzel Curry:] <br> Eyesight is a gateway to a new day and the same hate <br> With a new height and the same feet on a airplane yellin’ ""Mayday"" <br> With a good girl gone bad girl who ain't gay cause her date rape <br> That's a metaphor for the US 'cause they got us all in the same state <br> State of mind, brain is minimized, put me on the news, only criticize <br> Revolution will never be televised <br> For the enemy, they never empathize <br> And I never voted, never sugar coat it <br> With my finger itchin' and my gun loaded <br> When the fire open, let it be your moment <br> When I shoot the sheriff if he not demoted, then bang! <br> This for Trayvon and Tree, burn the bush and chronic <br> Speakin' honestly, we livin' in colonies, CNN sit-comedies <br> Monstrosity run rampant all throughout United States <br> Talkin' about let’s make a fort, talkin’ about let's make it great <br> If the shoes fit, tie it, grab the guns and riot <br> Time to run with lions on the road to Zion <br> In this age of violence, time to grab the iron <br> When I pop the silencer, it’s nothing but silence when- <br> [Billie Eilish & Denzel Curry:] <br> Babe, when you hear the siren sounds <br> When the karma come back 'round, don't let me down <br> Babe, there's a time to stand your ground <br> Even if one of them sounds, don’t let me down <br> [J.I.D:] <br> Uh, look, okay <br> Ba-aby, I'm a fool because I thought you would stay whether I win or I lose <br> They already think we dead <br> But they continue to shoot, I'm just gon' cover my head <br> I need to duck and I move, I bust a move when I- <br> Find a way to get on and get up, get out the crib <br> I was just looking into the mirror, tryna dislocate my fear <br> 'Cause you broke my heart, let me dry my tears <br> So serious, I'm so neglected <br> In the wrong direction with a long erection, got no protection  <br>  <br>  <br>  <br> But it's, ""f** the world"" <br> When she bend it over, being over-sensitive <br> But did I mention what my real intentions are? <br> Really dealin' with the consequences <br> And I see your tone is very condescending <br> When I talk to you, but no you won't admit it <br> And I pity the fool, been tryna to vent, but you ain't tryna hear it <br> Like I'm not in here, but you gotta hear it <br> Just how much you mean off to the side (oh, sh**) <br> Oh say can you see a hundred dead bodies in the street <br> Bite the dust early like double Sprite, and a R.I.P. tee <br> So proudly, lights gleam, let the gun blow in the night time <br> Of the slum house, little drum bump of the 1,000 <br> (come, come here they come) <br> [Billie Eilish & Denzel Curry:] <br> Babe, when you hear the siren sounds <br> When the karma come back 'round, don't let me down <br> Babe, there's a time to stand your ground <br> Even if one of them sounds, don’t let me down <br> [Denzel Curry:] <br> Birds chirpin', dogs barkin', kids missin', milk cartons <br> Soul dark as black markets, war is startin', more is sparkin' <br> Historic prophets praise Muhammad <br> Diff'rent Strokes, Philip Drummond <br> Gave me crack, like I'm plumbin', Jesus Christ, second comin' <br> Cut myself, now I'm numbin', never scared, never runnin' <br> Chosen one, I'm one hunnid, pray for me, pray for London <br> Guilty me, he ain't done and gun me down, all for nothin' <br> President in abundance, president is a puppet <br> Gotta hate it, gotta love it, Pa** a cla**, I rise above it <br> Wise enough, advise the public, pistol bust, screamin' ""f** it"" <br> Donald Trump, Donald Duck, what the f** is the difference? <br> Now we stuck, in a rut, this ain't what I envisioned <br> What is what? What is guts when you don't have intuition? <br> Not a saint, not a sin, tell me what's my real religion? <br> Genocide, Genesis, they say it's a new beginnin' <br> I'm a sinner, you a sinner, I can see the devil grinnin', damn"
Six Feet Under,"Help, I lost myself again <br> But I remember you <br> Don't come back, at home and well <br> But I wish you told me to <br> Our love is six feet under <br> I can't help but wonder <br> If our grave was water, by the rain <br> 'Cause once was blue <br> 'Cause once was blue <br> Again <br> We trace my lips <br> You raise your touch <br> You talk too much for me <br> But all well like smoking air <br> How can you die carelessly? <br> Our love is six feet under  <br>  <br>  <br>  <br> I can't help but wonder <br> If our grave was water, by the rain <br> 'Cause once was blue <br> 'Cause once was blue <br> Again <br> They're playing our song <br> They're letting us die tonight <br> And all of these clouds pulling us back to life <br> It's cool as the night <br> Six feet under <br> I can't help but wonder <br> If our grave was water, by the rain <br> Uuh uuh uuh <br> Uuh uuh uuh <br> Again <br> Help, I lost myself again <br> But I remember you"
The End of the World,"And we would live again <br> In the simplest of ways <br> Living day after day <br> Like some primal animals <br> We would love again <br> Under glorious suns <br> With the freedom that comes with the truth <br> If the end of the world was near <br> Where would you choose to be? <br> If there was five more minutes of air <br> Would you panic and hide? <br> Or Run for your life? <br> Or stand here and spend them with me? <br> If we had five more minutes  <br>  <br>  <br>  <br> Would I, could I <br> Make you happy? <br> So it finally came to pa** <br> I saw the end of the world <br> I saw the madness unfold like <br> Some primal barrier <br> And I look back upon <br> Armageddon <br> And the moment of truth <br> Between you and me <br> If we had five more minutes of air to breath <br> And we cried all through it <br> But you spent them with me <br> On the last few drags of air we agree <br> I was and you were happy"
Therefore I Am,"I'm not your friend <br> Or anything, damn <br> You think that you're the man <br> I think, therefore, I am <br> I'm not your friend <br> Or anything, damn <br> You think that you're the man <br> I think, therefore, I am <br> Stop, what the hell are you talking about? Ha <br> Get my pretty name out of your mouth <br> We are not the same with or without <br> Don't talk 'bout me like how you might know how I feel <br> Top of the world, but your world isn't real <br> Your world's an ideal <br> So go have fun <br> I really couldn't care less <br> And you can give 'em my best, but just know <br> I'm not your friend <br> Or anything, damn <br> You think that you're the man <br> I think, therefore, I am <br> I'm not your friend <br> Or anything, damn <br> You think that you're the man <br> I think, therefore, I am <br> I don't want press to put your name next to mine <br> We're on different lines, so I <br> Wanna be nice enough, they don't call my bluff <br> 'Cause I hate to find  <br>  <br>  <br>  <br> Articles, articles, articles <br> Rather you remain unremarkable (Got a lotta) <br> Interviews, interviews, interviews <br> When they say your name, I just act confused <br> Did you have fun? <br> I really couldn't care less <br> And you can give 'em my best, but just know <br> I'm not your friend <br> Or anything, damn <br> You think that you're the man <br> I think, therefore, I am <br> I'm not your friend <br> Or anything, damn <br> You think that you're the man <br> I think, therefore, I am <br> I'm sorry <br> I don't think I caught your name <br> I'm sorry <br> I don't think I caught your name <br> I'm not your friend (I'm not your friend) <br> Or anything, damn <br> You think that you're the man (They wanna, they can try) <br> I think, therefore, I am (I am) <br> I'm not your friend (Friend) <br> Or anything, damn (They wanna) <br> You think that you're the man (You're the man) <br> I think, therefore, I am (Therefore, I am)"
​true blue,"[Verse 1] <br> Lights out <br> You're not here holding me <br> I count <br> Every tear down my cheek <br> Instead of sheep <br> [Verse 2] <br> Sleep walk <br> Find myself on your street <br> Three knocks <br> Ring the bell then I leave <br> [Chorus] <br> I tried a little black and white but I'm so blue <br> I'd like to mean it when I say I'm over you <br> But that's still not true <br> [Verse 3] <br> Cold days <br> Frozen lake in the park <br> Old ways <br> Make mistakes when I'm lost <br> Now we've got [?] <br> [Verse 4] <br> Bad dreams <br> Might not mean anything <br> But you seem <br> Not to need anything <br> [Chorus]  <br>  <br>  <br>  <br> I tried a little black and white but I'm so blue <br> I'd like to mean it when I say I'm over you <br> But that's still not true <br> [Bridge] <br> I'm still so blue <br> True blue, true blue, hey <br> True blue <br> [Chorus: Billie Eilish] <br> I tried a little black and white but I'm so blue <br> I'd like to mean it when I say I'm over you <br> I tried a little black and white but I'm so blue <br> I'd like to mean it when I say I'm over you <br> But that's still not true <br> [Outro: Billie Eilish] <br> And I'm still so blue <br> True blue, true blue, hey <br> True blue"
Watch,"[Verse 1] <br> Lips meet teeth and tongue <br> My heart skips eight beats at once <br> If we were meant to be, we would have been by now <br> See what you wanna see, but all I see is him right now <br> [Chorus] <br> I’ll sit and watch your car burn <br> With the fire that you started in me <br> But you never came back to ask it out <br> Go ahead and watch my heart burn <br> With the fire that you started in me <br> But I’ll never let you back to put it out <br> [Verse 2] <br> Your love feels so fake <br> And my demands aren’t high to make <br> If I could get to sleep, I would have slept by now <br> Your lies will never keep, I think you need to blow ’em out <br> [Chorus] <br> I’ll sit and watch your car burn <br> With the fire that you started in me <br> But you never came back to ask it out  <br>  <br>  <br>  <br> Go ahead and watch my heart burn <br> With the fire that you started in me <br> But I’ll never let you back to put it out <br> [Bridge] <br> When you call my name <br> Do you think I’ll come runnin’? <br> You never did the same <br> So good at givin’ me nothin’ <br> When you close your eyes, do you picture me? <br> When you fantasize, am I your fantasy? <br> Now you know <br> Now I’m free <br> [Chorus] <br> I’ll sit and watch your car burn <br> With the fire that you started in me <br> But you never came back to ask it out <br> Watch my heart burn <br> With the fire that you started in me <br> But I’ll never let you back to put it out <br> [Outro] <br> Never let you burn <br> Let you burn, let you burn <br> Never gonna let you burn <br> Let you burn"
When I Was Older,"When I was older <br> I was a sailor <br> On an open sea <br> But now I'm underwater <br> And my skin is paler <br> Than it should ever be <br> I'm on my back again <br> Dreaming of a time and place <br> Where you and I remain the best of friends <br> Even after all this ends <br> Can we pretend? <br> I'm on my, I'm on my back again <br> It seems more and more <br> Like all we ever do is see <br> How far it bends <br> Before it breaks in half and then <br> We bend it back again <br> Guess I got caught in the middle of it <br> Yes I've been taught, got a little of it <br> In my blood, in my blood <br> Memories burn like a forest fire <br> Heavy rain turns any funeral pyre to mud  <br>  <br>  <br>  <br> In the flood <br> When I was older <br> I was a sailor <br> On an open sea <br> But now I'm underwater <br> And my skin is paler <br> Than it should ever be <br> I'm watching movies back to back <br> In black and white, I never <br> Seen anybody do it like I do it any better <br> Then going over you, I'm overdue for no endeavors <br> Nobody lonely like I'm lonely and I don't know whether <br> You'd really like it in the limelight <br> You'd sympathize with all the bad guys <br> I'm still a victim in my own right <br> But I'm the villain in my own eyes <br> When I was older <br> I was a sailor <br> On an open sea"
When The Party's Over,"[Verse 1] Don't you know I'm no good for you? <br> I've learnt to lose, you can't afford too <br> Tore my shirt to stop you bleeding <br> But nothing ever stops you leaving <br> [Chorus] Quiet when I'm coming home, I'm on my own <br> I could lie and say I like it like that, like it like that <br> I could lie and say I like it like that, like it like that <br> [Verse 2] Don't you know too much already? <br> I'll only hurt you if you let me <br> Call me friend, but keep me closer <br> But call me when the party's over  <br>  <br>  <br>  <br> [Chorus] Quiet when I'm coming home, I'm on my own <br> I could lie and say I like it like that, like it like that <br> I could lie and say I like it like that, like it like that <br> [Bridge] But nothing is better, sometimes <br> Once we have said our goodbye <br> Let's, let it go <br> Let me let you go <br> [Chorus] Quiet when I'm coming home, I'm on my own <br> I could lie and say I like it like that, like it like that <br> I could lie and say I like it like that, like it like that"
Wish You Were Gay,"Baby, I don't feel so good <br> Six words you never understood <br> I'll never let you go <br> Five words you never say <br> I laugh along like nothing's wrong <br> Four days has never felt so long <br> If three's a crowd and two is us <br> One slipped away <br> I just wanna make you feel okay <br> But all you do is look the other way <br> I can't tell you how much I wish I didn't wanna stay <br> I just kinda wish you were gay <br> Is there a reason we're not through? <br> Is there a twelve-step just for you? <br> Our conversation's all in blue <br> Eleven heys <br> Ten fingers tearing out my hair <br> Nine times you never made it there <br> I ate alone at seven, you were six minutes away <br> How am I supposed to make you feel okay?  <br>  <br>  <br>  <br> When all you do is walk the other way? <br> I can't tell you how much I wish I didn't wanna stay <br> I just kinda wish you were gay <br> To spare my pride <br> To give your lack of interest an explanation <br> Don't say I'm not your type <br> Just say that I'm not your preferred s**ual orientation <br> I'm so selfish <br> But you make me feel helpless, yeah <br> And I can't stand another day <br> Stand another day <br> I just wanna make you feel okay <br> But all you do is look the other way <br> I can't tell you how much I wish I didn't wanna stay <br> I just kinda wish you were gay <br> I just kinda wish you were gay <br> I just kinda wish you were gay"
Xanny,"La traduction de Xanny de Billie Eilish est disponible en bas de page juste après les paroles originales <br> What is it about them? <br> I must be missing something <br> They just keep doing nothing <br> Too intoxicated to be scared <br> Better off without them <br> They're nothing but unstable <br> Bring ashtrays to the table <br> And that's about the only thing they share <br> I'm their second hand smoke <br> Still just drinking canned coke <br> I don't need a xanny to feel better <br> On designated drives home <br> Only one who's not stoned <br> Don't give me a xanny now or ever <br> Waking up at sundown <br> They're late to every party <br> Nobody's ever sorry <br> Too inebriated now to dance <br> Morning as they come down <br> Their pretty heads are hurting <br> They're awfully bad at learning <br> Make the same mistakes, blame circumstance <br> I'm their second hand smoke <br> Still just drinking canned coke <br> I don't need a xanny to feel better <br> On designated drives home <br> Only one who's not stoned <br> Don't give me a xanny now or ever <br> Please don't try to kiss me on the sidewalk <br> On your cigarette break <br> I can't afford to love someone <br> Who isn't dying by mistake in silver lake <br> What is it about them? <br> I must be missing something <br> They just keep doing nothing <br> Too intoxicated to be scared <br> Traduction Xanny - Billie Eilish <br> Qu'est-ce qui ne tourne pas rond chez eux ? <br> J'ai dû louper quelque chose  <br>  <br>  <br>  <br> Ils continuent dans leur inaction <br> Trop intoxiqués pour avoir peur <br> On est bien mieux sans eux <br> Ils sont juste instables <br> Ils posent des cendriers sur la table <br> Et c'est à peu près la seule chose qu'ils partagent <br> Je suis leur fumée pa**ive <br> Je bois encore des Coca en cannette <br> Je n'ai pas besoin d'un Xanax pour me sentir mieux <br> C'est toujours moi le conducteur désigné <br> La seule qui n'est pas déchirée <br> Ne me donne pas de Xanax, ni maintenant ni jamais <br> Se réveiller au coucher du soleil <br> Ils sont en retard à toutes les soirées <br> Personne n'est jamais désolé <br> Trop enivrés pour danser <br> Le matin quand ils redescendent <br> Des cloches résonnent dans leur jolie tête <br> Ils n'apprennent jamais <br> Ils répètent inla**ablement les même erreurs, et accusent les circonstances <br> Je suis leur fumée pa**ive <br> Je bois encore des Coca en cannette <br> Je n'ai pas besoin d'un Xanax pour me sentir mieux <br> C'est toujours moi le conducteur désigné <br> La seule qui n'est pas déchirée <br> Ne me donne pas de Xanax, ni maintenant ni jamais <br> S'il te plaît, n'essaye pas de m'embra**er sur le trottoir <br> Pendant ta pause cigarette <br> Je ne peux pas me permettre d'aimer quelqu'un <br> Qui ne meure pas par accident à Silver Lake <br> Qu'est-ce qui ne tourne pas rond chez eux ? <br> J'ai dû louper quelque chose <br> Ils continuent dans leur inaction <br> Trop intoxiqués pour avoir peur"
You Should See Me In A Crown,Bite my tongue bide my time <br> Wearing a warning sign <br> Wait till the world is mine <br> Visions I vandalize <br> Cold in my kingdom size <br> Fell for these ocean eyes. <br> (Billie Eilish – You should see me in a crown) <br> You should see me in a crooown <br> I'm gonna run this nothing town <br> Watch me make 'em bow <br> One by one by one <br> One by one by <br> You should see me in a crooown <br> Your silence is my favorite sound <br> Watch me make 'em bow <br> One by one by one <br> One by one by one. <br> Count my cards watch them fall <br> Blood on a marble wall <br> I like the way they all <br> Scream <br> Tell me which one is worse <br> Living or dying first <br> Sleeping inside a hearse  <br>  <br>  <br>  <br> I don't dream. <br> You say <br> Come over baby <br> I think you're pretty <br> I'm okay <br> I'm not your baby <br> You think I'm pretty. <br> You should see me in a crown <br> I'm gonna run this nothing town <br> Watch me make 'em bow <br> One by one by one <br> One by one by <br> You should see me in a crooown <br> Your silence is my favorite sound <br> Watch me make 'em bow <br> One by one by one <br> One by one by one. <br> Crown <br> I'm gonna run this nothing town <br> Watch me make 'em bow <br> One by one by one <br> One by one by <br> You should see me in a crown <br> Your silence is my favorite sound <br> Watch me make 'em bow <br> One by one by one <br> One by one by oneee.
Your Power,"Try not to abuse your power <br> I know we didn't choose to change <br> You might not wanna lose your power <br> But having it's so strange <br> She said you were a hero <br> You played the part <br> But you ruined her in a year <br> Don't act like it was hard <br> And you swear you didn't know (Didn't know) <br> No wonder why you didn't ask <br> She was sleeping in your clothes (In your clothes) <br> But now she's got to get to class <br> How dare you? And how could you? <br> Will you only feel bad when they find out? <br> If you could take it all back <br> Would you? <br> Try not to abuse your power <br> I know we didn't choose to change <br> You might not wanna lose your power  <br>  <br>  <br>  <br> But having it's so strange <br> I thought that I was special <br> You made me feel <br> Like it was my fault you were the devil <br> Lost your appeal <br> Does it keep you in control? (In control) <br> For you to keep her in a cage? <br> And you swear you didn't know (Didn't know) <br> You said you thought she was your age <br> How dare you? And how could you? <br> Will you only feel bad if it turns out <br> That they kill your contract? <br> Would you? <br> Try not to abuse your power <br> I know we didn't choose to change <br> You might not wanna lose your power <br> But power isn't pain <br> (Mmm) <br> (Ooh, mmm) <br> (A-la-la-la-la, ha) <br> (La-la-la-la-la)"
